전공,졸업당시나이,알바 여부,월 소득,직장_만족도,직장_전공일치정도,직장_요구자격증여부,합격경험,복수전공여부,복수전공명,부전공여부,부전공명,군복무경험,휴학학기수,졸업유예경험,대학원경험,재학중재직경험,어학연수경험,토익점수,취업목표유무,자격증여부,자격증_1,자격증_2,자격증_3,구직활동경험,공모전수상,대외활동,면접훈련,중요도_근로소득,중요도_흥미,중요도_전공관련성,중요도_개인발전가능성,중요도_직업자체전망,중요도_직장안정성,중요도_근무환경,중요도_복리후생,중요도_회사규모,중요도_출퇴근거리,중요도_사회적평판,하루평균수면시간,흡연여부,음주선호도,삶의 만족도,부모님자산규모,월평균생활비,학교소재,졸업 평점 유형,졸업 평점,현재 건강상태
U020106,28,,,,,,5,2,,2,,2,8,2,2,1,1,700,1,1,4079900,4024904,3006300,2,2,1,2,5,4,2,5,5,5,4,5,3,4,3,6,1,5,6,1,0,3,3,3.5,2
U020106,27,2,260,2,1,2,,2,,2,,2,7,2,2,1,2,,2,1,3006300,3006401,,1,2,1,1,4,5,4,4,4,4,4,4,5,4,4,6,2,3,5,3,0,3,3,3.7,4
U020106,28,2,260,5,3,2,,2,,2,,2,8,2,2,2,1,920,2,2,,,,1,2,2,1,4,5,3,4,4,5,5,3,3,4,4,6,2,3,4,4,0,4,3,3.8,4
U020106,30,2,150,1,2,2,,2,,2,,2,11,1,2,1,2,790,1,1,4149200,,,2,2,2,2,5,5,1,5,3,5,3,3,2,5,4,6,2,3,4,5,0,1,3,3.5,4
U020106,25,2,213,2,1,1,,2,,2,,1,2,1,2,1,2,700,2,1,2085600,,,2,2,1,2,5,3,1,4,4,5,5,4,3,5,3,5,2,3,5,1,0,3,3,3.7,3
U020106,28,,,,,,0,2,,2,,2,8,2,2,1,2,875,1,1,4149200,,,2,2,2,2,5,4,4,5,5,5,4,5,4,4,5,6,2,3,3,5,0,4,3,2.9,4
U020106,25,,,,,,4,1,U1151,2,,1,1,1,2,1,2,885,1,1,3001300,4011102,,1,2,1,1,5,4,4,4,4,5,5,5,3,3,3,6,2,2,5,2,0,4,3,3.6,4
U020106,25,2,233,2,2,2,,2,,2,,1,3,2,2,1,2,850,1,1,4149200,4154101,,1,2,1,1,5,4,3,5,5,4,4,4,3,3,3,8,2,4,5,6,0,4,3,3.7,4
U020106,24,2,198,2,3,1,,2,,2,,1,,2,2,1,2,895,2,1,4011500,4079900,3003900,2,2,1,1,5,5,2,4,4,5,5,5,3,5,4,5,2,3,5,5,0,4,3,3.3,3
U020106,25,2,145,2,2,2,,1,U0973,2,,1,2,2,2,1,2,,1,1,2064200,,,1,1,2,2,5,4,2,4,5,5,4,4,3,5,2,8,2,3,5,3,0,4,1,3.9,5
U020106,27,,,,,,,2,,2,,2,7,2,2,2,2,,1,1,4094101,5010500,,2,2,2,1,4,4,1,5,5,4,5,5,4,4,5,7,2,4,6,4,0,4,3,4.1,5
U020106,24,,,,,,,2,,2,,1,1,1,2,1,2,,1,1,5010500,4111000,,2,1,1,2,4,4,4,4,4,4,4,4,4,4,4,7,2,3,7,3,0,4,3,3.5,4
U020106,25,2,150,3,3,2,,2,,2,,1,2,2,2,2,2,800,1,2,,,,2,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,2,2,4,3,0,4,3,3.4,4
U020106,24,2,100,2,2,2,,2,,2,,1,2,2,2,1,2,860,2,1,2085600,3003700,,1,2,2,2,5,4,3,3,4,4,4,4,4,4,3,9,1,6,4,2,0,4,3,3.5,1
U020106,25,,,,,,,2,,2,,1,2,2,2,2,2,,1,2,,,,2,2,2,2,3,4,3,4,4,4,4,4,3,4,4,7,2,1,6,4,0,4,3,3.8,4
U020106,27,2,400,3,2,2,,2,,2,,1,4,1,2,1,1,,1,1,5010500,,,2,2,1,1,5,4,2,4,4,5,5,5,4,4,3,7,2,3,4,4,0,2,3,3.8,3
U020106,27,2,350,5,3,2,,2,,2,,2,8,1,2,1,2,,1,1,4011102,3006401,4149200,2,2,2,2,5,4,5,5,4,5,5,5,5,5,5,5,2,4,5,4,0,4,3,4,4
U020106,25,2,317,1,4,2,,2,,1,U0452,1,2,1,2,2,1,895,1,1,4011102,,,2,2,2,2,5,5,3,5,5,4,4,4,3,4,4,6,2,4,5,5,0,4,3,3.8,5
U020106,28,,,,,,,2,,2,,2,4,1,2,1,2,,2,2,,,,2,2,2,2,3,3,3,4,4,4,4,3,4,3,4,8,2,1,4,4,0,2,3,3.4,3
U020106,26,2,250,2,4,2,,2,,2,,2,5,2,2,2,2,800,2,1,4145104,1009000,2043900,2,2,2,2,3,4,4,5,5,5,5,5,5,5,5,6,2,1,4,3,0,2,3,3.8,1
U020106,28,,,,,,0,2,,2,,2,6,2,2,2,2,,1,1,2039800,3000401,4149200,2,2,2,1,4,5,3,3,4,5,4,4,3,4,2,6,2,3,7,5,0,1,3,3.4,1
U020106,27,2,180,2,1,2,,2,,2,,2,6,2,2,1,2,,2,1,3001100,3000700,,1,2,2,2,4,4,2,5,5,4,4,4,2,3,3,7,2,5,5,3,0,1,3,2.9,4
U020106,28,2,200,2,3,2,,2,,2,,2,5,2,2,1,2,,2,1,3001300,4177600,4111804,2,2,2,2,5,5,3,5,5,3,4,4,1,4,3,6,2,3,7,1,0,2,3,3.3,4
U020106,27,,,,,,,2,,2,,2,6,2,2,1,1,,1,1,4177600,3001300,5010500,2,2,1,2,4,5,3,5,5,2,2,2,2,3,1,5,1,4,7,3,0,1,3,3.8,4
U020106,28,,,,,,3,2,,2,,2,8,1,2,1,1,,2,2,,,,1,2,2,2,4,4,3,4,4,5,5,4,4,5,4,5,1,3,3,4,0,4,3,3.3,4
U020106,24,,,,,,,2,,2,,1,1,2,2,1,2,600,2,2,,,,1,2,1,2,5,5,2,4,4,4,5,4,2,4,4,10,2,3,1,1,0,2,3,3.5,3
U020106,27,2,300,4,1,2,,2,,1,U1950,2,6,2,2,1,2,,2,2,,,,2,2,2,2,4,4,4,4,5,4,4,4,4,4,4,7,1,4,5,3,0,3,3,4.1,4
U020106,24,1,160,3,2,2,,2,,2,,1,3,2,2,1,2,,1,2,,,,2,2,2,2,5,4,3,3,4,4,5,5,2,5,3,6,2,3,4,4,0,2,1,3.4,3
U020106,25,1,40,2,1,2,,2,,2,,6,,1,2,2,2,850,2,2,,,,2,2,2,2,4,4,4,4,4,2,4,4,4,4,4,5,2,1,7,6,0,4,3,4,5
U020106,26,2,230,1,3,2,,2,,2,,1,1,1,2,2,2,950,2,2,,,,2,1,1,1,5,5,2,4,4,3,4,4,3,4,2,6,2,3,4,5,0,1,3,4.1,2
U020106,28,2,280,2,3,2,,2,,2,,3,7,2,2,1,2,935,1,1,3001300,,,2,2,2,1,4,4,3,4,4,5,4,4,2,3,4,6,2,4,4,6,0,1,2,3.7,4
U020106,27,2,350,5,2,2,,2,,2,,1,,1,2,1,2,,2,2,,,,1,2,2,2,5,5,3,5,5,5,5,3,3,5,3,7,2,4,6,2,0,2,1,3.5,2
U020106,26,,,,,,0,2,,2,,1,1,1,2,1,2,900,1,2,,,,2,2,2,2,5,5,2,5,5,4,4,5,3,4,3,6,2,2,6,4,0,1,3,3.5,3
U020106,31,2,260,4,3,2,,2,,2,,2,14,2,2,2,2,,1,2,,,,2,2,2,1,5,4,1,3,3,4,4,4,1,3,2,6,1,5,6,6,0,2,3,3.2,4
U020106,24,2,200,2,1,2,,2,,2,,8,,2,2,1,2,,1,1,1013300,4094101,2043900,2,2,2,2,5,5,3,5,5,4,4,5,2,4,1,7,1,3,1,4,0,1,2,3.2,5
U020106,28,2,230,3,3,2,,2,,2,,3,8,2,2,2,2,865,2,2,,,,1,2,2,2,4,5,3,5,5,5,4,4,2,4,3,7,2,4,5,4,0,1,3,3,3
U020106,27,2,210,3,1,2,,2,,2,,2,7,2,2,1,2,,1,2,,,,2,1,2,2,4,5,3,5,5,4,4,5,3,4,3,5,1,3,5,4,0,1,3,3,4
U020106,27,,,,,,,2,,1,U0491,2,6,1,2,1,2,830,1,1,1004000,,,1,2,2,2,4,4,2,3,3,4,3,3,3,3,3,7,2,1,4,4,0,2,3,3.8,2
U020106,27,2,180,3,1,2,,2,,2,,2,6,2,2,1,2,820,2,2,,,,1,1,2,1,3,4,3,3,2,4,3,2,1,4,1,5,1,4,3,4,0,2,3,3.9,4
U020106,28,,,,,,,2,,2,,2,9,2,2,2,1,750,1,2,,,,1,2,2,2,5,5,5,4,5,3,5,3,3,5,3,9,2,2,5,5,0,2,3,3.7,5
U020106,24,1,120,4,1,2,,2,,2,,1,,1,2,1,2,,1,1,3001300,,,2,2,2,2,5,5,3,4,4,5,5,5,3,3,3,6,2,4,7,2,0,2,3,3.4,5
U020106,27,2,220,2,2,2,,2,,2,,2,6,1,2,1,2,905,1,1,1014300,4011102,3001300,1,2,1,2,5,4,3,4,3,5,5,5,2,4,4,8,2,3,6,1,0,2,3,3.8,5
U020106,25,2,320,2,3,2,,2,,2,,1,2,2,2,1,2,940,1,1,2066100,4079900,,1,1,1,1,5,3,1,4,4,4,3,5,5,5,3,5,2,3,1,6,0,2,3,4,2
U020106,29,2,210,2,3,2,,2,,2,,2,6,1,2,1,2,500,2,2,,,,1,2,2,2,4,4,3,3,4,4,4,4,4,4,4,8,2,3,4,3,0,3,3,3,4
U020106,26,2,200,4,4,1,,2,,2,,6,,1,2,2,1,950,1,1,4149200,1014300,2017600,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,7,2,4,6,5,0,1,3,3.9,4
U020106,26,2,220,2,1,2,,2,,2,,2,6,2,2,1,2,900,1,2,,,,2,1,1,1,5,5,1,5,5,5,5,5,4,3,3,8,1,4,7,3,0,3,3,3.7,1
U020106,26,2,200,3,3,2,,2,,2,,2,,2,2,2,2,,1,2,,,,2,2,1,2,5,5,3,4,5,4,5,4,3,2,4,6,1,5,6,4,0,2,3,4,4
U020106,28,,,,,,,2,,2,,2,9,2,2,1,2,840,2,1,4168100,4060200,,2,2,2,2,5,4,4,5,4,3,4,5,5,4,4,6,1,4,6,4,0,2,3,3.4,4
U020106,24,2,200,3,4,2,,2,,2,,1,1,2,2,1,2,,1,2,,,,1,2,1,1,5,5,4,5,5,5,5,5,3,4,4,7,2,4,5,2,0,3,1,3.5,4
U020106,25,2,199,2,4,2,,2,,2,,1,2,2,2,1,2,,2,1,2017600,2085600,4011102,1,2,1,2,5,4,4,5,5,5,5,5,5,3,3,7,2,2,4,1,0,5,3,3.9,4
U020106,27,2,250,4,2,2,,2,,1,U1051,2,6,2,2,1,2,,2,2,,,,1,2,1,1,5,4,4,5,4,5,4,5,3,4,3,6,2,4,7,3,0,3,3,3.2,5
U020106,28,2,200,4,5,1,,2,,2,,2,8,2,2,1,2,795,1,1,4011102,3003200,,1,1,1,2,5,4,4,5,5,5,5,5,5,4,4,8,1,3,6,1,0,4,3,4,5
U020106,27,2,-1,2,1,2,,2,,2,,2,6,1,2,1,2,,1,1,4026114,3006401,,2,2,2,2,4,5,4,4,5,5,4,4,3,4,4,6,2,3,5,3,0,4,3,3.8,4
U020106,25,2,220,4,4,1,,2,,2,,1,,1,2,1,2,900,2,1,4011102,3001300,2082700,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,7,2,4,5,4,0,4,3,2.1,4
U020106,28,2,200,3,1,2,,2,,2,,2,2,2,2,2,2,,1,2,,,,1,2,1,1,5,4,4,5,5,5,5,3,1,5,3,7,1,4,4,4,0,4,3,3,3
U020106,26,,,,,,,2,,2,,2,4,2,1,1,2,,1,1,4177600,4137203,,1,2,1,1,4,4,4,5,5,4,5,4,5,2,4,5,1,3,7,4,0,4,1,2.6,5
U020106,25,,,,,,,2,,2,,1,1,1,2,2,1,800,2,1,4149200,4166900,4145303,2,2,2,2,4,4,4,3,4,5,4,4,3,2,3,7,2,4,5,4,0,4,3,3.9,4
U020106,24,2,900,5,3,2,,2,,2,,1,3,2,1,2,1,800,1,1,3005500,,,2,1,1,1,5,5,2,4,5,3,4,2,2,4,3,9,2,3,7,2,0,4,3,4.1,3
U020106,28,2,250,4,1,2,,2,,2,,2,8,2,2,1,2,,1,2,,,,2,2,2,1,5,3,3,5,5,5,5,5,3,5,3,8,2,4,6,4,0,4,3,4,3
U020106,27,2,200,3,2,2,,2,,2,,2,7,2,2,1,2,,1,1,4177600,4145104,,2,2,2,2,4,4,3,4,4,5,4,4,3,3,3,6,2,3,3,5,0,4,3,3.8,4
U020106,27,2,330,3,3,2,,2,,2,,2,7,2,2,1,1,850,2,1,3005507,1013300,,2,2,2,2,4,4,3,4,4,4,4,4,4,4,4,6,2,4,5,4,0,1,3,3.8,4
U020106,27,,,,,,,2,,2,,2,4,1,2,1,2,,2,2,,,,2,2,2,2,5,3,3,4,4,5,5,5,3,3,4,8,1,4,5,2,0,5,3,2.3,4
U020106,25,2,190,4,1,1,,2,,2,,1,,1,2,2,2,880,2,1,4111000,,,2,2,2,2,4,3,1,3,4,4,3,5,3,4,3,8,2,3,7,2,0,5,3,3.5,4
U020106,27,2,220,3,1,2,,2,,2,,2,6,2,2,1,1,,2,2,,,,1,2,2,2,5,4,2,4,4,4,4,4,3,3,3,7,1,3,6,3,0,5,3,3.5,3
U020106,26,2,160,4,2,2,,2,,2,,2,5,2,2,2,2,750,1,1,2017600,,,1,2,2,2,4,4,3,4,4,4,4,4,4,4,4,6,1,4,5,3,0,5,3,3.8,4
U020106,28,2,230,4,3,2,,2,,2,,2,8,2,2,1,2,,2,2,,,,1,2,1,1,4,3,3,4,4,4,4,4,2,4,4,6,2,4,1,3,0,5,3,3.5,3
U020106,27,2,170,3,2,2,,2,,2,,2,6,2,2,1,2,,2,1,2066100,,,2,2,2,2,5,4,2,4,5,4,4,4,3,4,2,8,1,4,5,3,0,5,3,2.9,4
U020106,28,2,190,3,3,2,,2,,2,,2,8,2,2,2,2,,2,2,,,,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,7,2,4,4,2,0,5,3,3.3,5
U020106,25,2,150,3,4,1,,2,,2,,1,,1,2,1,2,,2,1,2060200,,,1,2,2,2,4,4,4,5,5,4,3,4,3,4,4,7,2,1,6,4,0,5,3,3.5,4
U020106,27,,,,,,1,2,,2,,2,6,2,2,2,2,,2,2,,,,1,2,1,2,5,5,2,3,4,3,3,5,3,5,3,7,1,4,7,4,0,5,2,2.9,3
U020106,26,2,170,3,2,2,,2,,2,,2,6,2,2,1,2,,2,2,,,,1,2,1,1,5,4,1,2,5,5,4,4,3,3,4,6,2,4,6,4,0,5,3,3.5,3
U020106,25,,,,,,,2,,2,,1,2,2,2,1,2,820,1,1,4177600,2066100,,2,2,2,2,4,5,4,3,4,5,5,4,3,4,4,7,2,3,5,4,0,4,3,3.9,4
U020106,26,2,130,1,4,2,,2,,2,,1,2,1,2,1,2,,1,2,,,,2,2,2,1,5,5,5,5,5,3,3,4,5,5,1,8,2,3,6,1,0,2,3,3.2,5
U020106,25,,,,,,,2,,1,U7611,1,2,2,2,1,1,,1,2,,,,2,2,2,2,4,4,4,4,4,4,4,4,3,4,3,7,2,4,6,3,0,4,3,3.6,4
U020106,30,,,,,,,2,,1,U0491,2,,2,2,1,2,890,1,2,,,,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,6,2,3,6,5,0,4,3,3.1,4
U020106,28,2,375,3,2,2,,2,,2,,2,4,1,2,1,2,800,1,1,3003700,2085600,4111804,1,2,2,2,5,4,4,4,4,3,4,4,4,4,3,7,2,4,5,2,0,2,3,3.6,3
U020106,25,2,190,2,3,2,,2,,2,,1,1,1,2,1,2,920,1,2,,,,2,2,1,2,5,4,3,4,4,4,5,5,3,5,3,7,2,3,6,3,0,2,3,3.9,4
U020106,28,,,,,,1,2,,2,,1,,1,2,2,2,800,1,1,4111804,,,2,2,2,2,5,5,4,4,4,4,5,3,3,4,3,8,2,1,5,3,0,2,3,3.5,4
U020106,24,2,200,3,4,1,,2,,2,,1,,1,2,2,2,880,2,1,3001300,,,2,2,2,2,4,4,4,4,5,4,4,4,3,5,4,6,2,3,4,3,0,2,3,3.8,3
U020106,28,2,350,4,5,2,,2,,2,,2,4,1,2,1,2,,1,1,1009000,4011100,3001300,2,2,2,1,5,5,5,5,5,5,5,5,5,5,5,7,1,4,7,5,0,2,3,3.8,4
U020106,26,,,,,,,2,,2,,2,6,2,2,1,2,875,2,2,,,,2,1,1,2,4,4,4,5,5,5,5,5,2,5,5,7,2,1,7,4,0,2,3,3.8,5
U020106,25,,,,,,,2,,2,,1,3,1,2,1,1,,2,1,5011300,4111804,,2,2,2,1,4,4,3,4,4,4,4,4,3,4,3,8,2,3,6,5,0,4,3,4,4
U020106,25,2,190,3,3,2,,2,,2,,2,4,2,2,2,2,,2,1,3006402,,,2,2,2,1,4,4,5,5,5,4,4,4,4,5,5,7,2,4,5,3,0,3,1,3.9,5
U020106,26,2,230,4,5,1,,2,,2,,2,4,2,2,1,2,625,1,1,1009000,,,2,2,2,1,5,5,5,4,5,5,5,5,3,3,4,8,2,4,6,3,0,3,3,3.1,5
U020106,26,2,230,4,1,2,,2,,2,,2,4,2,2,1,2,,1,1,1013300,1014300,3006401,2,2,2,2,3,4,3,4,5,5,4,4,4,3,4,8,1,3,4,4,0,3,3,2.9,3
U020106,27,,,,,,,2,,2,,2,5,1,2,1,2,,1,2,,,,2,2,2,2,5,4,3,4,4,5,5,5,3,4,3,8,2,3,4,2,0,4,3,3.1,3
U020106,25,1,31,2,1,2,,2,,2,,1,2,2,2,1,2,,1,2,,,,1,2,2,2,4,5,4,5,4,5,4,4,2,3,3,6,2,3,4,4,0,4,3,3.1,4
U020106,28,2,220,4,3,2,,2,,2,,2,6,2,2,2,2,,2,2,,,,2,2,2,2,5,5,3,5,5,4,3,4,2,3,3,8,1,4,7,2,0,4,1,3.7,4
U020106,29,2,200,3,3,2,,2,,2,,3,8,2,2,2,2,720,2,1,1013300,,,2,2,2,2,4,4,3,5,5,4,4,4,2,4,3,6,1,3,3,2,0,3,3,4,4
U020106,24,,,,,,0,1,U7559,2,,1,,1,2,1,1,790,1,1,5010500,,,2,2,2,1,5,4,4,4,4,5,5,5,5,4,4,8,2,3,5,1,0,3,3,4.2,5
U020106,24,2,185,3,1,2,,2,,2,,1,,2,2,1,2,,1,2,,,,1,2,2,2,5,5,4,5,5,4,4,4,4,4,4,8,2,3,4,3,0,3,3,3,5
U020106,30,1,30,3,2,2,,2,,2,,2,12,1,2,2,2,,1,1,4011102,,,2,2,2,2,3,3,3,4,4,5,5,5,2,3,2,7,2,3,4,1,0,2,3,3.4,4
U020106,26,2,427,4,5,2,,2,,2,,2,6,2,2,2,1,900,1,2,,,,1,2,2,2,4,4,5,5,4,5,5,5,4,2,4,6,2,4,6,5,0,2,3,3.5,4
U020106,27,2,330,4,5,2,,2,,2,,2,6,2,2,1,2,910,1,1,1009000,3001300,4111804,2,2,2,2,5,4,2,4,4,4,4,4,3,4,2,6,1,4,4,5,0,2,3,3.7,4
U020106,28,2,583,5,5,2,,2,,2,,2,2,1,2,2,1,,2,1,4009000,5005900,,1,2,2,2,5,4,3,4,4,5,5,5,5,5,5,6,2,4,7,5,0,2,3,4.1,4
U020106,29,2,358,5,1,2,,2,,2,,2,6,2,2,1,2,895,2,1,1014300,,,2,2,2,2,5,4,1,4,4,5,4,4,5,5,5,6,2,4,6,6,0,2,3,3.7,4
U020106,30,2,390,3,5,1,,2,,2,,2,12,2,2,1,1,,1,1,1009000,,,2,2,2,2,5,3,3,4,4,2,2,2,5,3,5,6,1,4,5,5,0,2,3,3.1,5
U020106,24,2,170,3,4,2,,2,,2,,1,,2,2,2,1,675,1,1,4069000,3005506,,1,2,2,2,4,4,4,4,4,5,4,4,3,3,4,7,2,2,6,2,0,4,3,3.7,4
U020106,24,,,,,,0,2,,2,,1,,2,2,1,1,780,2,1,3001300,4111804,,2,2,1,1,4,4,3,4,4,4,4,4,3,4,4,8,2,2,5,1,0,4,3,3.7,1
U020106,28,2,260,3,3,2,,2,,2,,2,6,1,2,2,2,905,1,1,1014200,,,1,2,2,2,5,5,4,4,3,4,4,5,2,3,3,5,1,4,4,4,0,1,3,3.5,4
U020106,27,2,200,3,2,2,,2,,2,,2,6,2,2,1,2,,2,2,,,,2,2,2,2,4,4,2,4,4,4,4,4,2,3,3,6,2,3,5,2,0,4,3,3.5,5
U020106,30,,,,,,0,2,,2,,2,12,2,2,1,2,,1,2,,,,2,2,2,2,4,4,4,5,5,5,4,4,3,5,4,5,1,1,6,1,0,4,3,3.5,4
U020106,24,,,,,,1,2,,1,U7559,1,,2,2,1,2,885,1,1,2085600,3006404,4111804,2,2,2,1,5,5,3,5,5,5,5,5,4,4,4,6,2,3,6,3,0,4,3,3.7,4
U020106,26,,,,,,,2,,2,,1,4,2,2,1,1,740,1,1,1009000,,,2,2,1,1,4,4,4,4,3,4,4,4,4,5,3,7,2,3,4,4,0,4,3,3.9,4
U020106,28,2,250,3,1,2,,2,,2,,3,9,2,2,1,2,,2,1,3001300,4177600,,2,2,2,2,5,5,2,5,3,5,5,5,3,5,4,6,2,3,2,4,0,4,3,3.5,2
U020106,26,2,360,5,5,2,,1,U1208,2,,2,4,2,2,1,2,,1,1,1013300,3001300,,2,1,1,2,5,5,4,4,5,3,5,5,4,4,3,7,1,4,7,2,0,4,3,4.1,1
U020106,26,2,250,4,2,1,,2,,2,,2,4,2,2,2,1,900,1,1,4111804,,,2,2,2,2,4,3,3,4,3,4,3,3,4,3,4,7,2,4,5,4,0,3,2,3.4,4
U020106,27,2,270,4,3,1,,2,,2,,2,6,2,2,2,2,760,2,1,4177600,4111804,,1,2,2,2,4,4,3,4,4,3,3,3,3,3,3,7,1,3,6,3,0,4,3,3.9,4
U020106,28,2,155,4,2,2,,2,,2,,3,6,2,2,2,2,,2,2,,,,1,2,1,2,5,4,4,4,4,4,4,4,4,4,4,7,2,1,6,6,0,2,3,3.2,4
U020106,26,2,200,2,1,2,,1,U4551,2,,1,2,1,2,2,2,,1,1,4166900,,,1,2,1,2,4,4,3,4,4,4,4,4,3,4,4,6,2,3,5,4,0,4,3,3.9,3
U020106,26,,,,,,0,2,,2,,2,4,2,2,1,2,815,1,1,1009000,,,2,2,2,1,4,5,4,5,5,4,4,4,3,3,4,7,2,3,5,2,0,3,3,4.1,5
U020106,26,2,250,4,4,2,,2,,2,,2,4,2,2,2,2,670,2,1,3006402,3006300,,1,2,2,1,4,4,4,4,4,4,4,3,4,3,4,6,2,4,5,4,0,3,3,3.5,4
U020106,30,2,280,3,4,1,,1,U7611,2,,1,,2,2,1,2,,1,2,,,,1,2,2,2,4,5,5,5,5,4,4,4,4,4,4,5,2,1,4,2,0,1,3,3.6,4
U020106,26,1,80,4,3,2,,2,,2,,1,2,1,2,1,2,,1,1,5008000,3001300,,2,2,2,1,4,2,2,4,4,4,4,4,2,4,2,6,2,3,4,4,0,1,3,3.9,3
U020106,24,,,,,,,2,,2,,7,1,2,1,2,2,975,2,2,,,,2,1,1,2,5,5,5,5,5,5,5,5,2,3,3,6,2,4,5,3,0,1,3,4.2,4
U020106,25,2,260,4,3,2,,2,,2,,1,2,2,2,1,1,,2,2,,,,2,2,2,2,4,4,3,4,3,3,4,4,3,4,3,5,2,3,2,4,0,1,3,3.3,2
U020106,26,2,166,2,3,2,,2,,2,,1,3,1,2,2,2,,1,1,2066100,,,1,2,1,2,4,5,2,4,3,4,4,5,3,4,4,6,2,3,3,3,0,1,3,3.5,4
U020106,24,2,180,3,3,2,,2,,2,,8,,2,2,1,2,,2,2,,,,2,2,2,2,4,4,2,5,4,4,3,4,2,5,2,8,2,4,6,2,0,5,3,3.8,5
U020106,24,2,160,4,5,2,,2,,2,,1,2,2,2,1,2,,1,1,4079900,3003900,,1,2,2,2,4,4,3,3,3,5,5,4,3,4,2,6,2,1,7,2,0,5,3,3.4,4
U020106,28,2,250,3,3,1,,2,,2,,2,6,2,2,1,2,,2,1,3003700,3006100,3003600,2,2,1,1,5,5,3,5,4,5,5,5,5,5,5,5,2,4,6,4,0,3,3,3.9,4
U020106,26,2,120,2,2,2,,2,,2,,2,6,2,2,1,2,,2,1,1013300,,,2,2,2,2,5,4,3,4,4,4,4,4,3,4,4,6,2,4,5,3,0,4,3,3,4
U020106,25,,,,,,1,2,,2,,1,2,2,2,1,2,915,2,1,1009000,3001300,4111804,2,2,2,2,4,4,3,3,3,5,5,5,1,4,3,7,2,2,4,2,0,2,3,3.7,2
U020106,24,,,,,,,2,,2,,1,2,2,2,1,1,650,2,2,,,,2,2,2,2,5,4,1,3,5,5,4,5,3,3,4,7,2,3,5,3,0,4,3,3.8,5
U020106,23,,,,,,0,2,,2,,1,,2,1,2,2,925,2,1,1009000,,,2,2,2,2,4,4,4,4,4,4,4,4,4,5,4,8,2,3,7,4,0,2,3,4.1,4
U020106,25,,,,,,,2,,2,,1,2,2,2,1,2,700,1,2,,,,2,2,2,2,2,4,3,5,5,5,5,5,3,4,5,5,2,2,5,1,0,2,3,3.1,4
U020106,26,2,180,4,3,2,,2,,2,,2,4,2,2,1,2,650,1,2,,,,2,2,1,2,4,3,3,3,4,5,4,4,4,3,4,6,1,4,6,4,0,4,3,4.2,4
U020106,26,,,,,,3,2,,2,,2,4,2,2,2,2,825,2,2,,,,2,2,2,2,5,5,3,5,4,4,4,4,5,4,4,9,2,3,7,3,0,4,3,4.1,5
U020106,26,,,,,,0,2,,2,,3,4,2,2,1,2,,2,1,1001000,,,1,2,2,2,4,5,4,5,5,5,5,5,4,4,4,7,2,4,4,4,0,4,3,2.8,3
U020106,24,2,200,4,3,2,,2,,2,,1,,2,2,1,1,550,2,1,5010502,4148800,5010504,2,2,2,2,4,4,3,4,4,5,4,4,3,4,4,6,2,3,7,3,0,4,1,3.7,4
U020106,27,2,180,3,3,1,,2,,2,,2,4,2,2,1,2,500,2,1,1019100,,,2,2,2,2,4,5,3,4,4,4,4,4,4,4,3,8,2,4,6,2,0,4,3,3.9,4
U020106,27,,,,,,5,2,,2,,2,4,1,2,1,2,,1,1,1014300,1009000,2066100,1,2,2,1,3,4,3,4,3,3,2,3,2,3,2,7,2,2,4,4,0,4,3,3.6,4
U020106,27,2,140,1,1,2,,2,,2,,2,7,2,2,1,1,,2,1,5010503,4111804,,2,2,2,2,4,4,4,4,4,4,4,4,3,3,4,7,2,1,7,3,0,4,3,3.8,4
U020106,28,2,200,3,2,2,,2,,2,,2,8,1,2,2,1,,2,2,,,,1,2,2,2,4,3,3,4,4,5,5,5,3,5,3,7,2,4,5,3,0,4,3,4,3
U020106,27,2,350,4,4,2,,2,,2,,2,7,2,2,1,1,850,2,1,2066100,3005500,4111804,2,2,2,2,5,4,4,4,4,5,4,4,4,4,4,6,1,4,5,6,0,4,3,4.2,4
U020106,27,2,240,3,3,2,,2,,1,U3385,1,2,1,2,1,2,810,2,2,,,,2,2,2,2,3,4,4,4,4,4,4,4,4,5,4,8,2,2,4,2,0,1,3,3.6,3
U020106,27,2,200,1,2,1,,2,,2,,2,6,2,2,1,2,,1,1,2085600,1014800,,2,2,1,1,5,5,3,3,4,3,4,4,2,4,3,5,1,4,3,1,0,1,3,3.8,3
U020106,28,2,270,1,1,2,,2,,2,,2,8,2,2,1,1,,1,1,2066100,,,2,1,1,2,5,5,1,5,5,2,4,4,3,4,3,8,1,1,3,5,0,1,3,4.1,5
U020106,24,2,160,3,1,2,,2,,2,,1,,2,2,1,2,735,1,1,5010500,2060900,,1,2,2,1,5,5,3,5,5,5,5,5,5,3,3,6,1,1,3,3,0,3,3,3.8,5
U020106,25,2,170,5,3,2,,2,,2,,8,,2,2,2,2,,1,2,,,,2,2,2,1,4,5,4,5,5,5,4,5,4,4,3,6,2,3,6,5,0,3,3,3.5,4
