전공,졸업당시나이,알바 여부,월 소득,직장_만족도,직장_전공일치정도,직장_요구자격증여부,합격경험,복수전공여부,복수전공명,부전공여부,부전공명,군복무경험,휴학학기수,졸업유예경험,대학원경험,재학중재직경험,어학연수경험,토익점수,취업목표유무,자격증여부,자격증_1,자격증_2,자격증_3,구직활동경험,공모전수상,대외활동,면접훈련,중요도_근로소득,중요도_흥미,중요도_전공관련성,중요도_개인발전가능성,중요도_직업자체전망,중요도_직장안정성,중요도_근무환경,중요도_복리후생,중요도_회사규모,중요도_출퇴근거리,중요도_사회적평판,하루평균수면시간,흡연여부,음주선호도,삶의 만족도,부모님자산규모,월평균생활비,학교소재,졸업 평점 유형,졸업 평점,현재 건강상태
C030201,23,2,240,5,5,1,,,,,,1,0,2,2,1,2,,1,1,1014800,,,,2,2,2,5,5,5,5,5,5,5,5,4,4,5,8,2,2,6,4,,3,3,3.8,4
C030201,22,2,150,3,5,1,,,,,,1,0,2,2,2,2,,2,1,1010300,,,,2,2,1,5,5,4,5,4,5,4,4,4,3,4,7,2,3,5,3,,3,3,4,3
C030201,22,2,180,3,3,1,,,,,,1,0,2,2,1,2,800,1,1,1010300,2018400,,,2,2,2,5,4,4,5,5,5,4,4,5,5,5,8,2,3,5,2,,4,3,4,4
C030201,24,2,150,3,5,1,,,,,,1,2,2,2,2,2,,1,1,1010300,,,,2,2,2,4,4,4,3,4,4,4,4,3,3,4,7,2,3,6,3,,4,-1,,4
C030201,23,2,170,3,4,2,,,,,,1,0,2,2,1,2,,1,2,,,,,2,2,2,4,4,4,4,5,5,4,4,4,4,3,7,2,3,5,-1,,4,-1,,4
C030201,22,,,,,,,,,,,1,0,2,2,2,2,,2,1,1014800,1010300,4003906,2,1,1,1,5,5,5,5,5,5,5,5,3,5,5,8,2,1,7,3,,4,3,4.2,4
C030201,49,2,130,4,4,1,,,,,,1,0,2,2,1,2,,1,1,1010300,,,,2,2,2,4,5,4,4,5,5,5,5,3,3,4,6,2,2,6,,,4,3,4,4
C030201,48,,,,,,0,,,,,1,0,2,2,2,2,,1,1,1010300,,,,2,2,2,4,4,4,4,4,5,4,3,2,4,4,8,2,1,6,1,,5,3,4,3
C030201,25,2,160,3,5,2,,,,,,1,4,2,2,2,2,,2,1,1014800,,,,2,2,2,5,5,5,5,5,5,5,4,3,3,5,6,1,3,5,1,,5,3,4,3
C030201,22,2,160,5,5,1,,,,,,1,0,2,2,2,2,,2,1,1010300,,,,2,2,1,5,5,5,5,5,5,5,5,4,3,4,6,2,3,5,2,,5,3,3,4
C040101,25,2,200,3,2,2,,,,,,2,6,2,2,1,2,,2,2,,,,,2,2,2,4,4,4,5,5,5,5,4,5,4,4,6,1,2,5,4,,2,3,3.5,4
C040101,25,2,190,4,4,2,,,,,,2,6,2,2,1,2,,2,2,,,,,2,2,2,4,4,4,4,4,4,4,4,3,4,4,7,2,4,5,5,,2,3,4,5
C040101,26,2,190,4,4,1,,,,,,2,4,2,2,2,2,,1,2,,,,,2,2,2,4,4,4,4,4,4,4,4,4,4,4,8,2,4,5,4,,2,3,4.2,3
C040101,24,2,210,3,2,2,,,,,,2,4,2,2,1,2,,2,2,,,,,2,2,2,4,4,3,3,3,4,4,4,3,3,3,8,1,3,6,4,,2,1,3,5
C040101,25,,,,,,,,,,,2,6,2,2,2,2,,2,2,,,,1,2,2,2,5,5,5,5,5,5,5,4,3,3,3,7,2,1,7,-1,,2,1,3,4
C040101,24,,,,,,,,,,,2,4,2,1,2,2,,2,2,,,,2,2,2,2,5,5,5,4,3,3,3,5,4,4,4,5,1,3,7,6,30,2,3,3.2,5
C040102,25,2,189,5,4,2,,,,,,2,4,2,2,1,2,,1,1,2082200,2003300,,,2,2,2,4,4,4,5,5,5,5,5,3,5,3,6,1,3,5,3,,1,3,3.9,3
C040102,26,,,,,,2,,,,,3,6,2,2,2,2,,2,2,,,,,2,2,2,4,3,3,4,4,5,4,4,3,3,5,7,2,1,5,3,,1,3,3.6,4
C040102,25,2,333,4,4,1,,,,,,2,4,2,2,2,2,,1,1,2002000,,,,2,2,2,4,3,3,3,3,5,3,3,3,4,3,6,1,4,7,3,,2,3,3.6,4
C040102,26,2,220,3,4,2,,,,,,2,6,2,2,2,2,,2,2,,,,,2,2,2,4,5,5,5,5,4,5,5,4,4,4,7,2,5,6,2,,2,3,3.2,4
C040102,25,2,150,2,3,2,,,,,,8,0,2,2,2,2,,2,2,,,,,2,2,2,4,4,4,4,3,3,3,3,3,3,3,7,2,3,5,2,,2,3,2.8,5
C040102,23,2,130,2,3,2,,,,,,1,0,2,2,1,2,,2,2,,,,,2,2,2,5,3,3,2,2,5,4,3,2,3,2,8,2,3,6,4,,2,3,3.6,3
C040102,23,1,30,3,4,2,,,,,,1,0,2,1,1,1,,2,1,2003300,2073400,2021000,,2,2,2,5,5,4,5,5,5,5,5,2,2,4,7,2,3,6,2,,3,3,4.4,4
C040102,24,2,220,4,3,1,,,,,,2,2,2,2,1,2,,2,1,2063700,2036100,,,2,1,2,4,4,3,4,5,4,4,3,4,3,4,6,2,3,5,2,40,4,3,4,3
C040102,22,2,120,3,1,2,,,,,,1,0,2,2,1,2,,2,1,4149900,,,,2,2,2,5,4,3,3,3,4,4,4,3,3,3,7,2,4,4,-1,,4,3,4,5
C040102,21,,,,,,,,,,,1,0,2,2,1,2,,2,1,5009200,3001400,,1,2,1,2,4,4,2,3,4,4,4,4,4,5,4,7,2,2,5,5,,5,3,3,3
C040102,28,2,180,2,3,2,,,,,,2,0,2,2,2,2,,2,2,,,,,2,2,2,4,3,4,3,3,4,3,3,3,4,3,6,1,4,6,4,,5,3,2.8,4
C040103,24,2,160,2,3,1,,,,,,1,0,2,2,2,2,,2,1,2041800,,,,2,2,1,5,3,4,3,4,4,4,4,3,5,3,7,2,4,4,2,,2,1,3.2,4
C040103,56,2,180,2,3,2,,,,,,2,0,2,2,2,2,,2,1,2014300,2041800,,,2,2,2,5,5,5,4,4,5,5,5,4,3,4,7,1,5,6,1,,2,-1,,4
C040103,22,,,,,,0,,,,,6,0,2,2,1,2,,1,2,,,,,2,2,2,5,5,5,5,5,5,4,4,4,4,4,8,1,4,5,-1,10,3,-1,,2
C040201,24,,,,,,,,,,,2,4,2,1,2,2,500,2,1,2048500,,,2,2,2,2,5,4,4,4,4,5,4,4,3,3,3,6,2,1,5,2,30,3,1,3.5,4
C040201,26,2,170,2,2,2,,,,,,2,0,2,2,2,2,,2,1,2124000,5010503,,,2,2,2,5,5,4,5,5,5,4,5,4,3,5,7,1,4,6,3,,5,3,4,4
C040202,26,2,200,4,4,2,,,,,,2,4,2,2,1,2,,2,2,,,,,2,2,2,5,3,3,3,5,5,3,3,3,4,3,7,2,4,5,3,,1,3,3.8,4
C040202,26,2,-1,3,4,1,,,,,,2,0,2,2,2,2,,2,1,2050200,,,,2,2,2,4,4,4,4,4,4,4,4,4,4,4,8,1,3,4,2,,1,3,3.7,4
C040202,24,,,,,,,,,,,2,4,2,1,2,2,,1,2,,,,2,2,2,2,4,4,4,4,4,5,4,3,3,2,4,6,2,4,6,3,40,2,3,3.9,3
C040202,26,2,220,4,1,2,,,,,,2,6,2,2,1,2,,2,2,,,,,2,2,2,4,4,3,4,4,4,4,4,4,4,4,7,2,4,6,1,,2,3,3.2,4
C040202,24,2,160,3,3,2,,,,,,2,4,2,1,2,2,,2,2,,,,,2,2,2,4,4,4,4,4,5,5,4,3,3,3,8,2,4,3,3,,2,3,4.1,4
C040202,25,1,120,4,1,2,,,,,,2,4,2,2,1,2,,1,2,,,,,2,2,2,5,4,4,3,3,4,4,4,4,4,4,7,2,3,7,2,,2,1,4,5
C040202,40,2,300,5,3,2,,,,,,2,0,2,2,2,2,,2,2,,,,,2,2,2,5,4,4,4,4,4,4,4,4,4,4,7,2,3,6,3,,2,2,3.3,4
C040202,25,2,200,4,4,1,,,,,,2,6,2,2,1,2,,1,1,2050100,,,,2,2,2,4,4,4,4,4,4,4,4,4,4,4,7,1,4,5,2,,4,3,3.8,4
C040202,26,2,210,4,1,2,,,,,,2,8,2,2,2,2,700,2,1,2050200,,,,2,2,2,4,5,3,5,4,4,4,4,4,4,4,6,2,3,4,-1,,4,-1,,5
C040202,27,1,84,4,1,2,,,,,,2,10,2,2,1,2,,2,2,,,,,2,2,2,4,5,2,5,5,5,5,5,3,5,3,8,2,4,7,1,15,4,1,3.7,4
C040202,23,2,250,4,2,2,,,,,,2,4,2,2,2,2,,2,2,,,,,2,2,2,3,3,3,3,3,3,3,3,3,3,3,7,2,4,4,1,,4,3,0.4,3
C040202,25,2,180,3,3,2,,,,,,2,4,2,2,1,2,,2,2,,,,,2,2,2,3,2,3,3,4,3,2,3,4,3,3,7,1,4,6,4,,4,3,3.5,4
C040202,24,2,230,5,5,1,,,,,,2,4,2,2,2,2,,1,1,2050200,,,,2,2,2,5,4,5,5,5,4,4,4,4,5,4,5,1,4,5,1,,4,3,3.7,5
C040202,24,2,160,4,1,2,,,,,,2,4,2,2,1,2,445,1,1,2050200,,,,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,2,,4,3,4.4,3
C040202,24,,,,,,,,,,,2,4,2,2,2,2,,2,1,2059200,,,1,2,2,2,5,4,4,4,3,4,5,5,4,4,4,6,1,3,6,-1,,5,3,3,5
C040202,56,2,500,3,4,2,,,,,,2,0,2,2,2,2,,2,2,,,,,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,1,4,6,2,,5,3,3.5,4
C040301,25,2,240,4,4,1,,,,,,2,4,2,2,1,2,,2,1,2046600,,,,2,2,1,4,5,4,4,4,4,4,5,3,3,4,7,1,4,5,2,,3,3,3.3,5
C040301,25,,,,,,,,,,,2,0,2,1,2,2,,2,1,2050100,,,2,2,2,2,4,4,4,4,4,4,3,4,3,3,3,7,2,1,5,-1,40,3,3,4,5
C040301,25,2,200,5,3,2,,,,,,2,0,2,2,2,2,,1,2,,,,,2,2,2,4,5,5,5,5,5,5,5,3,3,3,7,2,5,7,3,,3,3,4.2,5
C040301,24,2,160,2,3,1,,,,,,2,4,2,2,2,2,,2,1,2050100,,,,2,2,2,5,5,4,4,4,4,4,4,3,3,3,7,2,4,5,3,,4,3,4.1,4
C040301,57,2,400,3,4,2,,,,,,2,0,2,2,2,2,,2,1,4145600,,,,2,2,2,4,4,4,4,4,5,4,4,4,4,3,8,2,4,5,2,,4,3,4,3
C040301,23,2,250,5,4,1,,,,,,2,4,2,2,2,2,,2,1,2099200,4145600,,,2,2,1,5,5,5,5,5,5,5,5,4,4,4,8,2,4,6,2,,4,3,4,4
C040302,23,2,180,3,1,1,,,,,,1,2,2,2,1,2,,2,1,2075900,2048700,,,2,2,2,5,3,2,4,5,4,4,5,2,5,3,6,2,3,6,1,,2,3,4,5
C040302,22,1,120,4,1,2,,,,,,7,0,2,2,2,2,,1,2,,,,,2,2,2,4,5,2,4,5,4,5,3,1,3,1,9,2,3,4,-1,,2,1,4,5
C040302,24,,,,,,,,,,,2,4,2,2,2,2,,1,2,,,,2,2,2,2,5,4,4,4,4,4,4,4,3,4,3,7,2,4,4,3,,3,3,3.7,3
C040302,25,,,,,,0,,,,,7,1,2,2,1,2,550,2,1,2037900,2124000,,,2,2,2,5,4,3,3,3,5,4,4,3,4,3,7,1,3,5,2,,4,1,2,4
C040302,24,2,210,4,5,2,,,,,,2,4,2,2,1,2,,2,2,,,,,2,2,1,4,5,3,5,5,5,5,5,4,4,3,6,2,4,6,-1,,4,-1,,4
C040303,23,2,210,5,5,2,,,,,,2,4,2,2,2,2,,2,2,,,,,2,2,1,5,5,4,5,5,5,5,5,3,2,4,6,1,4,6,3,,4,-1,,4
C040303,25,2,230,3,4,2,,,,,,2,4,2,2,1,2,,1,1,2037100,,,,2,2,2,4,4,4,4,4,4,4,4,4,4,4,8,2,4,7,3,,4,3,3.9,4
C040303,24,,,,,,,,,,,2,4,2,2,2,2,,1,1,2120800,1005900,,1,2,2,2,4,5,3,5,4,4,5,5,1,3,1,9,2,1,3,-1,,4,3,3,5
C040303,24,2,320,4,2,2,,,,,,2,4,2,2,1,2,,2,1,2030000,2068600,2049100,,2,2,1,4,4,4,4,4,4,4,4,4,4,4,7,2,4,5,3,,4,3,4.3,4
C040303,46,2,1000,3,2,1,,,,,,6,0,2,2,2,2,,2,1,2053401,,,,2,2,2,4,5,4,4,5,4,4,4,3,3,5,5,2,5,6,,,5,3,4,5
C040303,28,,,,,,,,,,,2,0,2,2,2,2,,2,1,2030000,,,,2,2,2,4,4,4,4,5,5,4,4,4,5,4,7,1,4,5,2,,5,3,3,3
C040401,25,1,170,4,1,2,,,,,,2,6,2,2,1,2,,1,1,2037000,,,,2,2,1,4,4,2,3,3,3,3,3,3,3,3,8,1,3,5,-1,,1,3,4,4
C040401,24,2,250,4,5,1,,,,,,2,4,2,2,1,2,,2,1,2073000,2001600,,,2,2,2,4,4,4,5,5,3,4,3,3,5,2,7,1,1,4,3,,1,3,3.6,4
C040401,25,2,260,3,1,1,,,,,,2,7,1,2,2,2,,2,1,4152104,,,,2,2,2,3,3,3,3,3,3,3,3,3,3,3,5,1,4,5,2,,1,3,3.5,4
C040401,28,1,200,2,3,2,,,,,,2,0,2,2,2,2,,2,2,,,,,2,2,2,4,4,3,3,4,4,4,3,3,3,3,5,1,4,5,1,,2,1,3.8,4
C040401,25,2,250,4,4,2,,,,,,2,4,1,2,2,2,,2,2,,,,,2,2,2,4,2,3,4,3,3,2,3,3,3,4,6,1,4,7,4,,2,3,4.4,4
C040401,23,2,160,3,3,2,,,,,,2,4,2,2,1,2,,2,2,,,,,2,2,2,3,4,4,4,3,3,3,4,3,3,3,8,1,1,4,3,,2,3,3.5,2
C040401,23,2,210,4,3,2,,,,,,2,4,2,2,1,2,,2,1,5010503,5010500,4046001,,2,2,2,4,3,3,4,4,4,4,4,3,3,3,8,2,1,3,-1,,3,3,3,5
C040401,25,2,300,4,1,2,,,,,,2,6,2,2,2,2,,1,2,,,,,2,1,1,4,4,3,4,3,4,4,4,3,4,3,8,1,4,5,1,,4,3,4.2,4
C040401,24,,,,,,,,,,,2,4,2,2,2,2,,2,2,,,,2,2,2,2,4,4,5,4,4,4,4,4,3,4,4,7,2,5,3,3,,4,3,3,3
C040401,24,2,220,4,4,1,,,,,,2,4,2,2,2,2,,2,1,2034500,,,,2,2,2,4,4,4,3,4,5,4,4,5,4,4,7,2,4,6,2,,4,1,3.3,4
C040401,24,2,200,3,4,1,,,,,,2,4,2,2,2,2,,1,1,2043900,2034300,,,2,2,2,4,4,4,4,4,4,4,4,3,3,3,7,2,1,4,2,,4,3,3.2,4
C040401,22,2,200,4,4,2,,,,,,1,0,2,2,2,2,560,2,2,,,,,2,2,2,5,4,2,3,5,5,5,5,4,5,3,7,2,2,5,1,,4,3,4.2,2
C040401,24,2,250,3,3,2,,,,,,2,4,2,2,1,2,,2,1,2080300,5008000,2124000,,2,2,2,4,3,4,4,4,3,3,4,4,3,3,6,1,3,4,3,,4,3,3.4,3
C040401,27,,,,,,,,,,,2,10,2,2,2,2,,2,2,,,,1,2,2,2,5,5,4,4,4,5,4,5,4,5,3,5,1,1,5,-1,60,4,3,4,5
C040401,26,2,250,3,4,1,,,,,,2,0,2,2,1,2,,2,1,2024400,2096400,,,2,2,2,4,4,4,4,4,4,4,4,4,3,3,7,1,4,4,3,,4,3,3.5,4
C040401,27,2,160,4,4,2,,,,,,2,0,2,2,2,2,,2,2,,,,,2,2,2,4,4,4,4,4,4,4,4,4,4,4,8,2,4,6,3,,5,2,3.4,5
C040402,26,2,250,4,3,2,,,,,,2,8,2,2,2,2,,2,2,,,,,2,2,2,4,4,3,4,3,3,3,3,3,3,3,7,2,3,6,3,,2,3,2.8,4
C040402,24,,,,,,0,,,,,2,4,2,2,1,2,,2,2,,,,,2,2,1,5,4,4,5,4,5,5,4,5,5,5,6,2,4,7,-1,,2,3,3,4
C040402,25,2,280,4,3,2,,,,,,2,0,2,2,2,2,,1,1,2008700,2101600,3003900,,2,2,1,5,5,5,4,3,5,5,5,3,3,3,8,1,3,7,2,,4,3,4,4
C040403,32,2,240,4,3,1,,,,,,2,0,2,2,2,2,,2,1,2034500,,,,2,2,2,5,4,4,4,4,5,4,4,4,4,4,8,2,3,5,-1,,2,3,4,4
C040403,24,2,180,4,1,2,,,,,,2,4,2,2,1,2,,1,1,2034300,,,,2,1,1,4,4,4,4,5,5,5,5,5,5,3,6,2,1,6,-1,,2,3,4,4
C040403,24,2,215,3,3,1,,,,,,2,4,2,2,1,1,,1,1,2034300,2037000,,,2,2,2,5,4,4,4,4,4,4,4,2,3,3,7,2,3,6,4,,2,3,4.2,5
C040403,24,,,,,,,,,,,2,4,2,2,2,2,,1,1,2027100,,,2,2,2,2,5,4,4,4,4,4,4,4,4,4,4,8,1,1,5,-1,,2,-1,,4
C040403,25,2,320,4,4,1,,,,,,2,6,2,2,1,2,,1,1,2034500,,,,1,2,1,4,4,4,4,4,4,4,4,3,2,4,6,1,4,6,-1,,2,3,4,5
C040403,24,2,-1,4,3,2,,,,,,2,4,2,2,2,2,,1,1,2070800,,,,2,2,1,4,3,3,4,4,4,4,4,4,4,3,8,2,1,4,-1,,2,3,4,5
C040403,27,2,270,3,3,1,,,,,,2,10,2,2,1,2,,2,1,1014300,,,,2,2,2,4,2,2,3,3,4,3,3,3,3,3,6,1,1,4,6,,2,3,4.1,3
C040403,24,2,167,2,3,2,,,,,,2,4,2,2,1,2,,1,1,3005508,4026101,,,1,2,1,4,4,4,5,5,5,5,5,3,3,3,7,2,4,4,4,,2,3,3.9,4
C040403,24,2,160,2,3,1,,,,,,2,4,2,1,1,2,,2,1,2071000,2081200,2111700,,2,2,2,5,5,3,5,5,5,5,5,5,5,5,8,1,4,7,3,,2,3,0.3,5
C040403,24,,,,,,,,,,,2,4,2,2,2,2,,2,1,2124000,2039700,2122200,,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,1,2,6,5,,3,3,4.3,4
C040403,23,2,160,1,3,2,,,,,,2,4,2,2,1,2,,1,2,,,,,2,2,2,4,5,4,5,5,5,5,5,3,5,5,6,1,1,5,-1,,3,3,3,4
C040403,27,2,230,4,4,2,,,,,,2,0,2,1,2,2,,2,2,,,,,2,2,2,5,4,4,4,4,4,4,3,4,3,3,7,1,3,5,5,,3,3,3.8,4
C040403,24,,,,,,0,,,,,3,4,2,2,2,2,,1,1,2009600,2037000,2124000,,2,2,2,3,4,4,4,4,4,4,3,3,3,4,6,2,3,4,1,,4,3,4.3,4
C040403,25,2,200,3,3,2,,,,,,2,0,2,2,2,2,,2,1,2010000,2043900,,,2,2,2,5,4,4,5,5,5,3,3,3,3,3,7,1,4,7,2,,5,3,4,4
C040403,24,,,,,,0,,,,,2,4,2,2,2,2,,2,1,2034500,,,,2,2,2,4,4,2,4,4,4,4,3,2,2,3,8,1,3,4,2,,5,3,4,5
C040501,25,2,220,4,4,1,,,,,,2,5,2,2,2,2,,1,1,2035400,,,,2,2,1,5,5,5,5,4,5,4,4,4,4,4,5,2,4,6,-1,,1,3,4,4
C040501,40,2,300,3,4,2,,,,,,2,0,2,2,2,2,,2,1,2069000,2065300,2035400,,2,2,2,4,5,5,4,4,4,4,4,3,3,4,7,2,4,5,3,,1,3,3.3,4
C040501,25,2,200,3,3,1,,,,,,2,6,2,2,1,2,,1,1,2035900,,,,2,2,1,3,3,3,3,3,3,3,3,3,3,3,7,2,1,5,-1,,2,3,4,4
C040501,23,2,220,3,3,2,,,,,,2,4,2,2,2,2,,2,2,,,,,2,2,2,4,4,4,4,4,4,4,4,4,4,4,7,2,3,3,-1,,2,3,3,3
C040501,23,2,240,4,5,2,,,,,,4,2,2,2,2,2,,2,2,,,,,2,2,2,4,5,5,5,5,4,5,5,1,3,2,6,1,2,5,4,,2,3,3.8,3
C040501,24,2,-1,2,4,2,,,,,,2,4,2,2,1,2,,1,2,,,,,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,2,1,4,-1,,2,3,4,5
C040501,24,2,250,3,4,1,,,,,,2,5,2,1,2,2,,2,1,2010000,2068600,,,2,2,1,4,4,4,4,4,4,4,4,3,3,4,7,1,4,6,2,,2,3,3.7,4
C040501,24,,,,,,,,,,,2,4,2,1,2,2,,2,2,,,,2,2,1,2,5,4,5,4,5,4,3,5,4,4,3,8,2,4,5,3,25,3,3,3.8,5
C040501,26,,,,,,0,,,,,2,2,2,2,2,2,-1,2,1,4158400,4158400,,,2,2,2,4,4,1,3,3,3,3,4,5,5,5,7,2,4,2,2,20,4,3,4,3
C040502,21,2,190,4,4,2,,2,,1,C3728,1,0,2,1,1,2,,1,2,,,,,2,2,1,4,4,4,4,4,4,4,4,4,4,4,7,2,1,6,-1,30,1,3,4,5
C040502,25,2,200,5,4,2,,,,,,2,4,2,2,1,2,770,1,1,2003300,3001100,,,2,2,2,4,4,4,4,4,5,4,4,4,3,3,7,2,4,6,6,,1,3,3.5,4
C040502,24,2,170,3,1,1,,,,,,2,6,2,2,2,2,,2,1,4073300,,,,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,1,6,4,5,,2,3,3.5,5
C040502,25,,,,,,0,,,,,2,6,2,2,2,2,,2,1,2013900,1014300,,,2,2,2,1,1,3,1,1,1,1,1,1,1,5,8,1,3,6,1,,2,3,2.4,4
C040502,24,,,,,,,,,,,2,4,2,2,2,2,,2,1,2063700,,,2,2,2,2,5,5,5,5,5,5,5,5,5,5,3,8,2,3,7,5,60,4,2,3.2,5
C040502,22,2,250,3,4,2,,,,,,5,2,2,2,2,2,870,1,1,4000800,,,,2,2,2,4,5,4,4,5,3,4,4,3,2,3,8,2,4,4,1,,4,3,4,4
C040502,24,2,230,2,4,2,,,,,,2,6,2,2,1,1,450,1,1,2036100,4000806,2037900,,1,2,1,4,4,4,4,4,4,4,4,4,4,4,6,2,2,5,1,,4,3,3.8,4
C040502,24,2,210,5,1,2,,,,,,2,4,2,2,1,2,,1,1,5010500,,,,2,2,2,5,5,5,5,5,5,5,5,5,5,5,6,1,3,6,1,,4,3,3.5,5
C040502,23,2,170,2,1,2,,,,,,2,4,2,2,1,2,,1,1,5010503,2100300,,,2,2,2,5,3,3,3,4,4,3,3,3,3,3,4,2,4,7,2,,5,3,4,5
C040502,24,2,210,5,4,2,,,,,,2,4,2,2,2,2,,2,2,,,,,2,2,2,5,3,5,4,4,4,3,4,4,4,4,9,2,5,5,3,,5,3,3,4
C040503,28,2,170,4,1,2,,,,,,2,8,2,2,2,2,,2,1,1014300,,,,2,2,2,4,5,2,4,4,4,4,4,3,3,3,7,2,3,6,2,,2,3,4.5,4
C040503,25,2,180,3,2,1,,,,,,2,4,2,2,2,2,,2,1,2063700,,,,2,2,2,5,5,5,4,4,4,4,4,4,4,5,8,1,3,7,2,,2,3,3.5,5
C040503,22,2,140,1,2,1,,,,,,1,0,2,2,2,2,,1,1,2039800,3005500,4073300,,2,2,2,3,5,4,5,5,5,3,4,3,4,4,5,2,3,3,3,,5,3,4.3,4
C040601,26,2,230,5,3,1,,,,,,2,5,2,2,1,2,,1,1,1012200,,,,2,2,2,4,3,3,3,3,3,3,3,3,3,3,8,1,1,5,-1,,2,3,4,3
C040601,23,,,,,,,,,,,1,0,2,1,1,2,,2,2,,,,2,2,2,2,4,5,5,4,4,5,5,5,3,3,4,7,2,4,5,3,30,2,3,3.8,4
C040601,23,2,160,3,5,1,,,,,,1,0,2,2,1,2,,1,1,1012200,4079900,5010501,,2,2,2,5,5,4,4,5,4,4,4,3,3,2,6,2,3,3,2,,3,3,3,4
C040601,23,2,160,4,3,2,,,,,,1,0,2,2,2,2,,2,2,,,,,2,2,2,4,4,3,4,4,4,4,5,5,4,4,7,2,3,6,3,,4,3,3.4,5
C040601,25,2,160,2,3,1,,,,,,2,0,2,2,1,2,,1,1,1012200,2082900,5010503,,2,2,1,4,4,4,4,4,4,4,4,4,4,4,8,1,4,6,4,,4,3,4,4
C040601,22,2,150,3,1,1,,,,,,1,0,2,2,1,2,,2,1,1000400,,,,2,2,2,4,4,1,4,4,5,4,5,2,4,4,8,2,3,6,4,,4,3,3.2,4
C040601,23,2,150,2,4,1,,,,,,1,0,2,2,2,2,,2,1,1012200,,,,2,1,1,4,4,4,3,3,4,5,5,2,5,3,7,2,3,5,2,,4,3,4.3,4
C040601,24,2,200,3,3,2,,,,,,2,4,2,2,2,2,,2,2,,,,,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,3,5,-1,,4,-1,,4
C040601,24,2,250,4,4,2,,,,,,2,4,2,2,2,2,,2,1,2036100,,,,2,2,2,4,4,4,4,4,4,4,3,4,3,3,7,1,4,6,3,,4,3,3.7,4
C040601,24,2,275,4,3,2,,,,,,2,4,2,2,2,2,,2,1,2021000,,,,2,2,2,4,5,5,4,5,5,4,4,5,5,5,6,2,1,6,4,,5,3,3.4,5
C040601,27,2,250,4,1,2,,,,,,3,0,2,2,2,2,,2,1,2077300,,,,2,2,2,5,5,5,5,5,5,5,5,5,5,5,8,1,3,6,4,,5,3,4,3
C040601,22,2,185,3,4,2,,,,,,1,0,2,1,2,2,,2,1,5009200,,,,2,2,2,5,3,3,4,4,4,4,3,3,3,3,8,1,4,5,2,,5,3,3,3
C040601,22,2,170,4,4,1,,,,,,1,0,2,2,1,2,,1,1,1012200,,,,2,2,2,4,5,5,5,5,4,4,5,4,5,4,6,2,5,6,2,,5,3,4,4
C040703,28,2,250,3,1,1,,,,,,8,0,2,2,2,2,,2,1,2024100,,,,2,2,1,5,5,3,3,3,4,4,4,3,4,3,8,1,3,6,,,2,3,3.9,5
C040703,26,2,170,4,3,2,,,,,,2,0,2,2,2,2,,2,1,2021600,2060100,2120800,,1,2,2,4,5,4,4,5,4,4,4,4,4,4,6,1,4,6,4,,2,3,4,4
C040703,24,2,-1,3,4,2,,,,,,2,6,2,2,1,2,,2,1,2008700,,,,2,2,1,4,4,4,4,4,4,4,4,4,4,4,5,1,4,6,-1,,2,3,4,4
C040703,24,2,180,3,3,2,,,,,,2,4,2,2,2,2,,2,2,,,,,2,2,2,3,4,4,4,3,3,3,4,3,3,4,7,2,4,7,4,,2,3,4,4
C040703,22,2,200,3,3,2,,,,,,1,0,2,2,2,2,,2,2,,,,,2,2,2,5,5,3,5,5,3,3,3,3,3,3,8,2,3,6,4,,2,3,4,4
C040703,26,2,350,3,1,1,,,,,,2,4,2,2,1,2,700,1,1,2019400,2084200,,,2,2,1,5,5,4,5,5,5,5,5,5,5,5,8,1,4,2,3,,4,3,4.3,4
C040801,25,2,185,3,4,2,,,,,,2,2,2,2,1,2,,2,1,2039800,,,,2,2,1,4,4,4,5,4,5,5,5,4,4,4,7,2,3,6,5,,2,3,3.9,4
C040801,24,2,160,3,2,2,,,,,,2,6,2,2,1,2,,2,2,,,,,2,2,2,4,4,4,5,4,4,4,3,3,5,3,8,2,3,5,6,,2,3,3.5,4
C040801,24,2,180,5,3,2,,,,,,1,0,2,2,2,2,,2,2,,,,,2,2,2,5,5,5,4,4,4,5,5,4,4,4,6,2,3,4,4,,2,3,3.5,4
C040801,23,2,160,3,3,2,,,,,,1,2,2,2,2,2,,2,1,2041000,2082500,,,2,2,2,4,4,5,4,5,5,5,4,4,3,4,7,2,1,5,3,,3,3,2.4,5
C040801,24,2,230,2,1,2,,,,,,4,7,2,2,1,2,,2,2,,,,,2,2,2,5,4,4,4,5,4,4,4,4,4,4,8,1,5,5,3,,4,3,2.5,4
C040801,26,2,180,3,5,2,,,,,,3,8,2,2,2,2,,2,2,,,,,2,2,2,5,5,2,4,5,5,3,4,1,3,2,7,1,5,5,3,,4,3,2.9,3
C040801,22,2,165,4,4,2,,,,,,1,0,2,2,1,2,,2,1,4150600,,,,2,2,2,5,5,5,5,4,5,4,3,5,4,4,7,2,1,5,3,,5,3,3,3
