전공,졸업당시나이,알바 여부,월 소득,직장_만족도,직장_전공일치정도,직장_요구자격증여부,합격경험,복수전공여부,복수전공명,부전공여부,부전공명,군복무경험,휴학학기수,졸업유예경험,대학원경험,재학중재직경험,어학연수경험,토익점수,취업목표유무,자격증여부,자격증_1,자격증_2,자격증_3,구직활동경험,공모전수상,대외활동,면접훈련,중요도_근로소득,중요도_흥미,중요도_전공관련성,중요도_개인발전가능성,중요도_직업자체전망,중요도_직장안정성,중요도_근무환경,중요도_복리후생,중요도_회사규모,중요도_출퇴근거리,중요도_사회적평판,하루평균수면시간,흡연여부,음주선호도,삶의 만족도,부모님자산규모,월평균생활비,학교소재,졸업 평점 유형,졸업 평점,현재 건강상태
재활학,24,,,,,,,2,,2,,1,,2,1,2,2,,2,1,2116500,4149200,1014500,2,,,,5,4,4,4,4,4,4,4,5,5,3,8,2,2,5,2,40,5,3,4,3
재활학,24,,,,,,,2,,2,,1,,2,2,1,2,,2,2,,,,1,2,2,1,4,3,3,4,4,4,4,4,3,4,3,7,2,2,4,4,25,5,3,3.8,3
의료공학,28,2,216,3,3,2,,2,,2,,2,6,2,2,2,2,800,2,1,2116600,2116500,,2,,,,5,5,3,5,5,5,5,5,5,5,5,7,2,4,4,4,40,2,3,4.1,3
의료공학,24,2,180,3,3,2,,2,,2,,1,,2,2,1,2,,2,1,2116500,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,5,2,1,4,3,50,3,3,3.7,4
의료공학,25,2,340,5,5,1,,2,,2,,2,4,2,2,1,2,,1,1,1013400,,,1,2,2,1,4,5,5,5,4,5,3,4,4,4,5,6,2,3,6,4,100,3,3,4,4
의료공학,29,2,280,5,4,2,,1,보건행정경영학과,2,,2,10,2,2,1,2,,1,1,2019800,2116500,,1,2,1,1,5,5,5,5,5,5,5,5,3,5,5,6,2,5,7,6,70,3,3,2.6,5
의료공학,25,2,200,4,5,1,,2,,2,,1,2,2,2,1,2,,1,1,1013400,,,1,2,2,1,5,4,5,3,5,5,5,5,4,4,3,7,2,1,3,2,40,3,3,3.7,4
의료공학,24,2,230,3,3,1,,2,,2,,1,,2,2,1,1,500,1,1,1013400,5017200,,2,,,,5,3,5,3,3,3,4,3,3,5,3,8,2,2,4,4,50,4,3,4,3
의료공학,26,2,230,4,1,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,1,1,2,2,5,3,3,4,3,5,4,4,3,3,4,8,2,3,5,2,50,4,3,3,4
의료공학,27,2,308,2,3,1,,2,,2,,2,6,2,2,1,2,,1,1,2065800,2116500,,1,2,2,1,5,5,3,5,5,5,5,5,3,4,5,6,1,3,6,2,70,4,3,3.3,4
의료공학,24,,,,,,,2,,2,,1,,2,2,1,2,,1,1,5017200,1013400,1019400,1,2,2,1,4,5,5,5,5,5,3,3,3,5,5,5,2,3,7,4,10,5,3,4,3
디자인일반,26,2,100,2,4,2,,2,,2,,3,,2,2,2,2,,2,2,,,,1,1,2,1,3,5,5,5,5,3,4,3,2,4,3,6,2,3,6,3,40,2,3,4.2,4
디자인일반,25,2,200,4,4,2,,2,,2,,1,2,2,2,2,2,,1,2,,,,2,,,,4,3,4,4,3,4,4,3,3,4,3,7,2,2,5,3,45,2,3,3.5,4
디자인일반,24,2,212,2,4,2,,2,,2,,1,,2,2,1,2,,1,2,,,,1,1,2,2,4,4,3,5,5,5,4,4,3,4,3,5,1,4,5,1,100,2,3,3.5,3
디자인일반,27,2,250,2,5,2,,2,,2,,1,3,2,2,2,1,,1,1,2014400,,,1,1,1,2,4,4,3,4,5,4,4,3,3,3,3,7,2,3,6,6,130,2,3,3,4
디자인일반,26,2,260,4,4,2,,2,,2,,2,4,1,2,2,2,,1,1,2041700,2043900,,2,,,,4,5,5,5,4,4,3,5,4,3,2,7,2,4,7,5,100,3,3,3.5,3
디자인일반,26,2,174,2,4,2,,2,,2,,1,,2,2,1,2,,1,2,,,,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,6,2,3,4,1,100,4,1,3.8,3
디자인일반,27,2,330,5,5,2,,2,,2,,2,6,2,2,1,2,575,1,2,,,,1,1,2,2,5,4,5,5,3,4,4,4,4,2,3,5,1,4,5,5,100,4,3,3.6,2
산업디자인,27,2,240,3,4,2,,2,,2,,1,4,2,2,1,2,,1,2,,,,1,1,2,2,4,5,2,4,4,4,4,2,2,4,4,8,2,4,5,2,30,1,3,3,4
산업디자인,28,,,,,,,2,,2,,2,6,2,2,1,2,,1,2,,,,1,2,2,1,5,4,2,4,5,5,5,5,5,5,5,7,2,4,5,3,50,2,3,3.7,5
산업디자인,25,2,200,2,4,2,,2,,2,,1,2,2,2,1,2,800,1,1,2059900,,,2,,,,5,5,5,5,4,4,4,4,3,2,4,5,2,3,5,3,50,2,3,4.1,3
산업디자인,26,2,200,2,5,2,,2,,2,,1,4,2,2,1,2,,2,1,2026500,,,1,1,2,2,4,4,2,5,4,4,5,5,3,4,3,6,2,4,5,4,80,3,1,3.6,2
산업디자인,27,2,250,3,1,2,,2,,2,,2,6,2,2,1,2,,2,2,,,,2,,,,4,5,2,5,5,5,4,3,2,3,4,7,1,4,3,2,70,4,3,3.8,4
산업디자인,25,2,225,4,5,2,,2,,2,,1,2,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,5,4,5,4,5,4,4,7,2,3,6,5,30,4,3,3.2,4
산업디자인,25,,,,,,3,2,,2,,1,2,1,2,1,2,400,2,2,,,,1,2,2,2,5,5,5,5,5,5,4,4,3,4,2,7,2,3,7,3,60,4,3,3.5,3
산업디자인,24,2,220,4,5,1,,2,,2,,1,2,2,2,1,2,,1,2,,,,1,1,2,2,5,5,5,5,5,5,4,4,4,4,4,5,2,3,7,2,170,4,3,3.5,4
산업디자인,24,2,200,4,5,2,,2,,2,,1,2,2,2,2,2,,2,1,2049500,,,2,,,,5,5,4,5,3,5,5,5,3,4,3,5,2,3,7,1,40,4,3,4.1,4
산업디자인,23,2,200,4,1,2,,2,,2,,1,,2,2,1,2,,2,1,4150600,,,2,,,,4,5,4,4,4,4,4,4,3,5,3,8,2,2,5,2,80,5,3,3.5,4
산업디자인,27,2,225,3,5,2,,2,,2,,4,6,2,2,2,1,,1,2,,,,1,1,1,2,5,5,5,5,5,5,4,4,2,3,4,7,2,3,5,5,50,5,3,3.7,4
시각디자인,27,2,280,2,4,2,,2,,2,,1,4,2,1,1,2,,2,2,,,,2,,,,4,4,2,5,4,4,5,4,3,4,4,8,2,3,4,5,40,1,2,3.8,3
시각디자인,26,2,190,2,5,2,,2,,2,,1,4,2,2,2,2,830,1,2,,,,2,,,,5,5,4,5,4,4,4,4,2,4,4,7,2,3,6,5,50,1,3,3.8,3
시각디자인,26,2,300,4,4,2,,2,,2,,1,2,2,2,2,1,,2,2,,,,2,,,,4,4,5,5,5,5,5,5,4,5,4,7,2,3,6,5,180,1,2,4.3,4
시각디자인,26,2,220,2,4,2,,2,,2,,1,2,2,2,1,2,,1,2,,,,1,1,2,1,4,5,4,5,5,4,5,4,2,2,2,4,2,3,5,1,160,2,3,3.2,2
시각디자인,26,2,320,4,2,2,,2,,2,,2,1,2,2,1,2,,1,2,,,,1,2,2,2,3,4,2,5,4,4,3,4,3,3,2,6,1,3,4,5,50,2,3,3.7,5
시각디자인,24,2,185,2,4,2,,2,,2,,1,,2,2,1,2,,1,1,3007600,,,1,2,2,2,5,3,3,4,4,5,4,4,1,1,2,7,2,3,4,4,80,3,3,3,4
시각디자인,24,,,,,,5,2,,2,,1,,2,2,1,2,,1,1,4032201,,,1,2,2,2,5,5,5,5,5,5,4,4,2,3,4,7,2,3,4,4,100,3,3,3.5,4
시각디자인,28,,,,,,,2,,2,,2,6,2,2,1,2,,1,2,,,,1,1,2,2,3,5,1,5,5,5,5,5,1,5,1,6,2,3,7,4,50,3,3,3.4,2
시각디자인,25,2,210,2,3,2,,2,,2,,1,,2,2,1,2,,2,2,,,,1,1,2,2,4,4,4,5,5,5,3,4,3,3,3,7,2,3,6,2,50,3,3,3,2
시각디자인,25,1,40,4,1,2,,2,,2,,1,1,2,2,1,2,,1,2,,,,2,,,,4,5,5,5,5,3,4,4,1,4,1,6,1,4,6,2,100,3,3,3,5
시각디자인,24,1,39,4,1,2,,2,,2,,1,,2,2,1,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,1,4,5,30,3,1,3.8,5
시각디자인,24,,,,,,0,2,,2,,1,,2,2,1,2,,2,2,,,,2,,,,4,4,4,4,4,4,5,5,4,5,4,6,2,3,5,5,70,3,1,3.5,4
시각디자인,26,2,200,2,5,2,,2,,2,,2,,2,2,2,2,,1,1,2024800,2059200,2043900,1,1,2,2,4,4,4,4,4,4,4,4,3,3,3,5,2,4,7,4,55,4,3,3.3,5
시각디자인,24,2,167,2,3,2,,2,,2,,1,,2,2,1,2,,2,2,,,,2,,,,5,5,4,5,5,5,5,5,5,5,5,8,2,1,6,4,60,4,2,4.2,5
시각디자인,27,2,255,4,1,1,,2,,2,,2,6,2,2,1,2,,2,1,5002504,3000700,2039500,2,,,,5,5,2,4,3,3,4,4,4,2,3,5,1,3,5,3,100,4,1,3,3
시각디자인,24,2,200,4,4,2,,2,,2,,1,2,2,2,1,2,,2,2,,,,2,,,,5,4,3,5,5,5,5,5,3,3,3,9,2,1,6,5,50,4,3,3.2,4
시각디자인,24,2,240,4,4,2,,2,,2,,1,,2,2,2,2,,2,2,,,,1,1,2,1,4,4,5,4,4,4,4,4,2,4,2,6,2,1,5,2,60,4,3,3.8,3
시각디자인,24,2,175,1,5,2,,2,,2,,1,,2,2,2,2,,1,2,,,,2,,,,5,4,4,4,3,4,3,4,2,4,4,7,2,1,4,2,50,5,3,3.5,2
패션디자인,25,2,250,3,1,2,,2,,2,,1,2,2,2,1,2,,2,2,,,,2,,,,5,5,2,5,5,5,4,4,3,5,4,5,2,4,5,6,150,1,3,3.7,4
패션디자인,26,2,380,4,4,1,,2,,2,,1,3,2,2,1,2,,2,2,,,,2,,,,4,5,4,5,4,4,4,4,3,4,3,6,2,4,6,3,120,1,3,3.7,5
패션디자인,26,,,,,,,2,,2,,1,2,2,2,1,2,,2,2,,,,1,1,2,2,5,4,4,3,4,5,5,5,5,5,3,7,2,3,3,3,70,2,3,3.9,3
패션디자인,26,2,240,1,2,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,5,5,5,5,5,4,5,5,5,2,5,8,1,5,6,2,80,3,3,3.2,4
패션디자인,25,2,170,2,5,2,,2,,2,,1,2,2,2,1,2,,2,2,,,,2,,,,4,5,5,5,5,5,5,5,5,5,3,6,2,4,6,3,50,3,3,3.6,4
패션디자인,25,2,240,3,4,2,,2,,2,,1,2,2,2,1,2,,2,1,4172600,,,2,,,,5,5,5,5,5,5,4,4,4,4,3,6,2,2,2,2,150,3,3,3.8,2
패션디자인,24,,,,,,,2,,2,,1,,1,2,2,2,860,2,1,2049500,,,2,,,,5,5,4,5,4,2,4,4,3,3,3,5,2,1,7,5,200,4,3,3.6,4
패션디자인,25,,,,,,,2,,2,,1,2,2,2,2,2,,2,2,,,,2,,,,5,3,2,2,4,5,3,4,2,2,3,10,1,4,5,4,100,4,3,3.3,5
패션디자인,24,2,100,1,3,2,,2,,2,,1,,2,2,2,2,,1,2,,,,2,,,,5,5,1,5,5,5,5,5,5,5,5,5,2,1,4,1,150,4,2,3.5,3
패션디자인,23,2,174,3,5,2,,2,,2,,1,,2,2,1,2,,1,1,2049500,2116500,,1,1,2,2,4,5,5,5,3,4,4,4,3,5,3,7,2,3,6,3,70,4,3,3.5,3
패션디자인,23,2,190,1,3,2,,2,,2,,1,,2,2,1,2,,1,1,2066100,4052400,,1,1,2,1,5,5,5,5,5,5,5,5,3,5,3,4,1,4,5,4,120,5,3,3.5,3
기타디자인,27,,,,,,0,2,,2,,1,3,2,2,2,2,925,1,2,,,,1,2,2,1,4,4,1,4,3,5,4,4,5,3,4,7,2,2,5,4,50,1,3,3.4,3
기타디자인,24,2,200,4,4,2,,2,,2,,1,,2,2,1,2,650,2,1,2049500,3007600,,1,1,1,1,4,5,4,5,4,4,5,4,4,3,3,7,2,3,5,5,80,1,3,3.2,4
기타디자인,25,2,200,1,3,2,,2,,2,,1,,2,2,1,2,840,2,2,,,,1,1,2,2,5,5,5,5,5,5,5,5,2,4,5,7,2,4,4,4,100,1,3,3.5,4
기타디자인,28,2,200,4,3,2,,2,,1,미술·디자인학부(생활조형디자인학전공),2,8,2,2,2,1,,2,2,,,,2,,,,5,5,3,5,5,5,3,3,3,5,3,6,2,1,5,3,50,2,3,3.8,2
기타디자인,25,2,200,1,3,2,,2,,2,,1,2,2,2,1,1,,2,2,,,,1,1,2,2,5,5,5,4,3,4,5,5,5,5,5,8,2,3,6,4,50,2,3,3.7,1
기타디자인,24,2,293,5,4,2,,1,문화콘텐츠학과,2,,1,2,2,2,1,2,,1,2,,,,2,,,,5,5,5,4,3,4,5,5,4,5,5,7,2,4,6,2,70,2,3,3.8,4
기타디자인,25,,,,,,,1,교직과정,2,,1,1,2,2,2,1,710,1,1,4150600,,,1,2,2,2,4,5,5,5,5,4,4,3,4,4,4,5,2,3,4,6,45,3,3,3.9,3
기타디자인,25,2,212,3,4,1,,2,,2,,1,2,2,2,1,2,,1,1,2049500,,,1,1,2,1,5,5,5,5,5,5,5,5,5,5,5,7,2,1,5,5,30,3,3,3.2,4
기타디자인,24,2,200,3,3,2,,2,,2,,1,,2,2,2,2,,2,1,3007600,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,5,2,4,7,4,150,3,3,4,5
기타디자인,25,,,,,,1,2,,2,,1,2,2,2,1,2,,2,2,,,,1,1,2,1,4,4,3,4,4,4,4,4,3,4,4,8,2,2,5,5,40,3,3,3.5,4
기타디자인,24,2,170,2,3,2,,2,,2,,1,,2,2,1,2,,2,2,,,,2,,,,5,4,3,5,5,5,5,5,5,5,4,7,2,3,5,2,50,3,3,3.5,3
기타디자인,28,2,250,2,4,2,,2,,2,,2,8,2,2,1,2,,1,2,,,,1,1,2,2,5,5,5,5,4,2,5,5,1,4,1,5,2,4,5,3,120,3,3,4.2,4
기타디자인,26,2,250,3,4,1,,2,,2,,1,,2,2,1,2,,1,2,,,,2,,,,5,4,4,5,5,5,5,5,3,3,3,5,2,2,4,4,80,3,1,3.8,3
기타디자인,24,1,30,3,2,2,,2,,2,,1,,2,2,2,2,,1,2,,,,2,,,,4,5,4,5,3,3,4,3,1,2,2,6,2,3,3,1,30,4,3,4.2,3
기타디자인,25,2,200,3,4,2,,2,,2,,1,1,2,2,1,2,,2,2,,,,2,,,,4,4,3,3,3,4,4,3,3,3,3,7,2,1,6,1,40,4,3,3.4,4
기타디자인,26,2,180,1,3,2,,2,,2,,1,4,2,2,1,2,,2,2,,,,2,,,,5,5,5,3,4,5,5,4,4,4,1,6,2,3,3,4,150,4,2,3,3
기타디자인,27,2,190,3,5,2,,2,,2,,2,6,2,2,1,2,,1,1,3007600,,,2,,,,4,5,5,5,5,4,4,3,4,4,4,6,2,3,5,4,80,4,3,3.8,3
기타디자인,24,2,170,2,3,2,,2,,2,,1,,2,1,1,2,,2,1,3007600,,,1,1,2,2,4,5,5,5,3,4,3,3,1,5,3,8,2,2,5,3,80,5,3,3.7,3
기타디자인,24,,,,,,,2,,2,,1,,2,1,2,1,,2,1,5010500,4158400,4149200,2,,,,5,5,5,5,5,5,5,5,5,5,5,8,2,1,7,5,40,5,3,4.2,1
공예,24,2,200,2,3,2,,2,,2,,1,,2,1,2,1,800,1,1,1014300,4150600,,1,1,1,2,5,5,5,5,5,5,5,5,4,4,5,5,2,3,1,1,100,1,2,4.1,2
공예,27,2,260,4,4,2,,2,,2,,2,3,1,2,2,2,,1,2,,,,1,2,2,1,5,5,2,2,4,4,4,4,2,4,3,8,1,4,7,4,100,1,3,3.7,5
공예,27,2,160,2,2,2,,2,,2,,2,6,2,2,1,2,,2,1,3007600,,,2,,,,4,4,5,5,5,4,4,4,4,5,4,7,2,3,6,3,40,2,3,3.4,4
공예,24,,,,,,,2,,2,,1,,2,2,1,2,,2,1,3007600,,,2,,,,4,4,2,3,3,3,3,3,2,4,3,7,2,1,5,5,30,3,-1,,5
사진/만화,25,2,200,3,4,2,,2,,2,,1,2,2,2,1,2,,1,2,,,,1,1,2,2,4,5,5,5,4,5,4,3,3,4,3,5,1,4,6,3,50,1,3,3.2,4
사진/만화,28,2,180,2,4,2,,2,,2,,2,6,2,2,2,2,,1,2,,,,1,2,2,2,4,5,3,4,4,4,4,4,2,4,2,5,1,4,4,4,70,2,3,2.8,3
사진/만화,26,2,168,4,3,2,,2,,2,,2,5,2,1,2,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,5,1,4,4,5,50,2,3,3.5,4
사진/만화,25,2,175,3,3,2,,2,,2,,1,,2,2,2,2,,2,1,3007600,,,2,,,,3,4,4,4,4,4,4,5,4,5,5,7,2,3,4,3,50,2,3,4,5
사진/만화,24,2,200,4,4,2,,2,,2,,1,,2,2,1,2,,2,2,,,,1,2,2,1,5,5,3,5,4,5,4,5,4,4,3,7,2,3,5,3,100,3,3,3.1,2
사진/만화,26,2,220,3,4,2,,2,,2,,1,2,2,2,1,2,420,2,2,,,,2,,,,4,3,3,4,5,5,5,4,4,4,4,7,2,4,5,1,100,3,3,3.1,4
사진/만화,24,,,,,,,2,,2,,1,,2,2,1,2,,1,1,2066100,4182700,,1,1,2,2,5,4,2,4,4,4,2,2,2,4,2,7,1,4,4,5,8,3,3,2.5,2
사진/만화,28,,,,,,,2,,2,,2,8,2,2,1,2,,1,1,2058700,,,1,2,2,2,5,4,4,5,5,5,4,4,4,5,4,7,1,2,3,3,80,3,2,4,3
사진/만화,27,2,220,3,1,2,,2,,2,,2,8,2,2,1,2,,2,2,,,,2,,,,5,5,1,4,4,4,5,5,3,4,5,3,1,3,7,3,100,3,3,3.8,3
사진/만화,27,2,183,2,5,2,,2,,2,,2,6,2,2,1,2,,1,2,,,,1,1,2,2,4,5,5,5,4,4,4,4,5,5,3,6,2,3,5,1,40,4,3,4.2,4
사진/만화,24,2,210,5,3,2,,2,,2,,1,,2,2,1,2,,2,2,,,,1,1,2,1,5,5,4,4,3,5,3,4,4,4,3,6,2,4,7,1,70,4,3,3.5,3
사진/만화,26,,,,,,,2,,2,,1,4,2,2,2,2,,1,2,,,,2,,,,4,4,5,4,4,5,4,4,4,4,3,7,1,3,6,3,10,5,3,3.8,2
사진/만화,24,2,180,4,4,2,,2,,2,,1,,2,2,1,2,,2,2,,,,1,2,2,1,5,5,5,5,3,3,4,4,2,5,3,6,2,4,3,4,30,5,3,3.5,4
영상/예술,30,2,250,4,3,1,,2,,2,,9,12,2,2,2,2,,2,1,2039800,,,2,,,,5,5,3,5,4,3,4,4,2,4,3,6,1,1,6,4,50,1,3,3.5,2
영상/예술,25,2,200,3,5,2,,2,,2,,1,2,2,2,1,2,,2,2,,,,2,,,,4,4,3,5,4,3,4,4,3,4,2,7,2,3,4,4,130,1,3,3,3
영상/예술,25,2,200,3,4,2,,2,,2,,1,2,2,2,2,2,,1,1,2116600,,,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,2,3,4,2,40,1,3,2.9,3
영상/예술,31,2,300,3,4,2,,2,,2,,2,7,1,2,2,2,,2,2,,,,2,,,,4,5,5,4,4,3,4,4,4,5,4,7,2,3,5,2,150,1,3,3.5,3
영상/예술,28,2,360,4,5,2,,1,사회학전공,2,,2,4,1,2,1,2,840,2,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,6,150,1,3,3.8,2
영상/예술,24,2,390,4,1,2,,2,,2,,1,1,2,2,1,2,985,1,1,3000401,,,1,1,1,1,5,4,1,3,4,5,4,4,2,3,2,6,2,1,5,5,100,1,3,4,4
영상/예술,24,2,233,3,3,2,,2,,2,,1,2,2,2,1,2,835,1,2,,,,1,2,2,2,5,4,3,4,5,5,4,4,4,2,4,6,2,4,5,3,80,2,3,3.5,3
영상/예술,24,2,200,2,3,2,,2,,2,,2,1,2,2,1,2,,2,2,,,,2,,,,4,4,4,4,3,4,4,4,3,4,3,8,2,3,5,4,120,2,2,4.2,4
영상/예술,25,1,90,4,1,2,,2,,2,,2,4,2,2,2,2,,2,2,,,,2,,,,4,5,2,3,3,4,4,4,3,4,3,7,2,3,5,1,40,2,3,3.6,4
영상/예술,24,,,,,,1,2,,2,,1,,2,2,2,2,850,2,1,2116600,4024105,,1,2,2,2,5,4,3,4,4,3,4,3,1,1,4,6,2,3,5,3,40,3,3,3.9,5
영상/예술,25,2,190,4,3,2,,2,,2,,1,,1,2,1,2,,2,1,4150602,,,2,,,,5,5,3,4,4,4,4,4,2,3,3,7,2,2,4,4,20,3,3,3.5,3
영상/예술,26,,,,,,,2,,2,,1,4,2,1,1,1,850,2,2,,,,2,,,,4,5,5,5,5,2,4,4,2,3,3,3,2,1,3,3,50,3,3,4,5
영상/예술,27,2,250,4,2,2,,2,,2,,1,2,2,2,1,1,750,2,2,,,,1,2,2,2,4,4,3,4,5,4,4,3,4,4,4,6,2,3,3,5,60,3,3,4,3
영상/예술,25,,,,,,0,2,,2,,1,2,2,2,2,2,,2,1,2060500,,,2,,,,4,5,4,5,5,5,5,5,4,5,4,8,2,1,5,6,100,3,3,3.5,2
영상/예술,24,2,150,2,3,1,,2,,2,,1,,2,2,2,2,,2,1,2014400,,,2,,,,5,5,5,5,5,5,5,5,3,5,3,5,2,3,4,2,80,3,3,3.8,4
영상/예술,24,2,180,3,5,2,,2,,2,,1,,2,2,1,2,,1,1,4145900,,,2,,,,5,5,5,5,5,5,5,4,5,5,5,8,2,1,7,3,120,4,3,3.8,5
영상/예술,25,2,200,2,3,2,,1,일본어과,2,,1,4,2,2,1,2,,1,2,,,,1,2,1,1,5,5,5,4,5,5,5,5,5,5,5,5,2,1,4,3,100,4,3,4,2
영상/예술,23,,,,,,,2,,2,,1,,2,2,1,2,,2,1,4146000,,,1,2,2,2,3,4,3,4,4,5,5,3,3,4,3,9,2,3,5,5,50,5,3,3.5,4
무용,24,,,,,,,2,,2,,1,,1,2,1,2,,2,1,4074061,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,2,7,3,150,1,3,3.3,5
체육,26,1,200,4,5,1,,2,,2,,2,4,2,2,1,2,860,2,1,1011200,,,1,2,2,2,5,5,5,4,4,4,4,5,5,4,4,6,2,3,4,3,40,1,3,2.8,4
체육,24,2,180,2,4,2,,2,,2,,1,,2,2,2,2,,1,2,,,,1,2,2,2,5,5,5,5,5,5,5,5,4,5,5,7,2,4,5,6,70,1,3,4,3
체육,27,2,420,4,4,1,,2,,2,,2,4,2,2,1,2,,2,1,1011200,,,2,,,,5,4,2,4,4,4,4,3,3,4,3,7,1,4,2,4,150,1,3,3.3,4
체육,28,2,120,3,3,1,,1,경제학부,2,,2,5,1,2,1,2,835,1,1,4013302,,,1,2,2,1,4,5,4,4,4,5,4,4,4,5,5,7,2,3,6,4,50,1,3,3.6,5
체육,27,2,180,2,3,2,,1,연극영화과,1,언론정보학부,7,,1,1,1,2,,2,2,,,,2,,,,4,5,1,5,4,2,4,4,1,5,2,8,2,2,6,4,30,1,2,3.5,2
체육,28,2,250,4,5,2,,2,,2,,2,,2,2,1,2,,2,2,,,,1,2,2,2,5,4,4,4,4,2,3,3,3,4,3,7,2,3,5,1,120,1,2,3.6,5
체육,25,1,35,2,1,2,,1,행정/상경계열,2,,1,4,2,2,2,2,900,2,2,,,,2,,,,4,4,3,4,4,4,4,4,3,2,4,7,2,3,3,1,50,1,2,3.8,3
체육,25,1,30,3,2,2,,2,,2,,1,2,2,2,1,2,,1,1,3004800,4155800,,2,,,,4,4,2,4,4,4,4,4,4,4,4,6,2,3,5,1,50,1,3,2.3,4
체육,24,2,200,3,1,2,,2,,2,,1,,2,2,1,2,,1,1,4148000,4148500,,1,2,2,2,3,4,2,5,5,4,4,4,3,3,3,6,2,4,6,2,50,2,3,4.1,3
체육,24,2,220,4,4,1,,2,,2,,1,,2,2,2,2,,2,1,4018403,,,2,,,,5,5,5,5,5,5,4,4,4,4,5,7,2,4,6,5,45,2,3,3.9,5
체육,27,,,,,,,2,,2,,2,6,2,1,2,2,,2,1,4173500,,,2,,,,4,4,4,5,5,5,5,5,4,5,5,6,2,3,6,6,100,2,2,4,5
체육,25,2,270,4,4,1,,2,,2,,2,4,2,2,1,2,,2,1,4168400,,,2,,,,5,5,5,5,5,5,5,5,1,5,5,8,1,4,7,5,140,2,3,3.5,5
체육,26,2,200,3,5,1,,2,,2,,2,5,2,1,1,2,,2,1,4150300,,,2,,,,4,4,3,2,5,5,3,3,3,2,4,7,2,4,6,1,100,2,1,3.2,4
체육,25,,,,,,,2,,2,,1,2,2,2,1,2,,1,1,4073300,,,1,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,2,4,7,5,100,2,3,3.8,5
체육,26,2,200,3,5,1,,2,,2,,2,4,2,2,1,2,,1,1,1011200,,,1,2,1,2,4,5,5,4,5,5,5,5,2,2,2,7,1,3,7,4,100,3,3,3.8,5
체육,27,2,200,3,1,1,,2,,2,,2,6,2,2,1,2,,1,1,4151900,4073300,,2,,,,4,5,3,5,5,5,5,5,5,3,5,6,1,5,6,2,30,3,3,3.5,4
체육,24,,,,,,,2,,2,,1,,2,2,1,2,,2,1,2116500,5010502,,2,,,,4,4,2,4,4,4,5,5,3,5,5,8,2,5,5,3,20,3,3,3,4
체육,42,2,100,3,5,1,,2,,2,,2,,2,2,2,2,,2,1,4004502,,,2,,,,3,5,3,3,3,3,3,3,3,3,3,8,2,3,6,2,85,4,3,4.3,5
체육,51,2,350,4,1,1,,2,,2,,1,,2,2,2,2,,2,1,1002600,,,2,,,,5,4,3,3,3,3,3,3,3,4,3,6,2,2,6,3,500,4,1,3.3,4
체육,26,,,,,,,2,,2,,2,4,2,2,1,2,,2,2,,,,1,2,2,2,4,3,3,3,5,5,5,5,5,5,4,7,2,3,6,2,70,4,3,3,4
체육,25,1,190,4,4,2,,2,,2,,2,4,2,1,1,2,,2,1,4013302,4147300,4052703,2,,,,4,4,5,4,4,4,4,3,4,4,3,7,1,5,5,2,100,4,3,4,5
체육,27,2,200,4,1,1,,1,사회체육과,2,,5,,2,2,2,1,,1,1,2043900,,,1,2,2,2,5,5,5,5,5,5,5,5,2,5,2,7,2,4,6,1,50,4,3,3.8,4
체육,28,,,,,,,2,,2,,2,8,2,2,1,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,3,6,5,50,4,2,4,4
체육,27,,,,,,,2,,2,,2,6,2,2,1,2,,1,1,1014300,1005900,1011200,2,,,,5,5,4,5,5,5,5,5,5,5,5,6,1,1,4,4,40,4,3,3.8,1
체육,24,1,65,3,3,2,,2,,2,,1,,2,2,1,2,460,1,1,2116600,4046300,4073300,1,2,2,2,4,5,5,4,4,5,4,4,2,4,3,5,2,3,5,1,50,4,3,3.7,2
체육,26,2,600,3,3,2,,2,,2,,2,4,2,2,2,2,,2,1,1014300,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,10,1,1,4,4,200,4,3,2,3
체육,26,2,300,3,2,2,,2,,1,영어학부,2,6,2,2,2,1,,2,2,,,,2,,,,4,5,5,4,4,4,4,4,4,4,4,6,2,2,7,5,100,4,2,4.2,5
체육,26,1,260,2,4,1,,2,,2,,2,4,2,2,1,2,,2,1,4151000,,,1,2,2,2,5,4,4,4,4,4,5,4,3,4,4,7,2,4,5,4,80,5,3,3.9,5
체육,24,,,,,,,1,식품영양학과,2,,1,,2,1,1,2,,2,1,1011200,,,2,,,,5,4,4,4,4,5,4,5,4,3,5,6,2,3,4,3,40,5,3,4,3
