전공,졸업당시나이,알바 여부,월 소득,직장_만족도,직장_전공일치정도,직장_요구자격증여부,합격경험,복수전공여부,복수전공명,부전공여부,부전공명,군복무경험,휴학학기수,졸업유예경험,대학원경험,재학중재직경험,어학연수경험,토익점수,취업목표유무,자격증여부,자격증_1,자격증_2,자격증_3,구직활동경험,공모전수상,대외활동,면접훈련,중요도_근로소득,중요도_흥미,중요도_전공관련성,중요도_개인발전가능성,중요도_직업자체전망,중요도_직장안정성,중요도_근무환경,중요도_복리후생,중요도_회사규모,중요도_출퇴근거리,중요도_사회적평판,하루평균수면시간,흡연여부,음주선호도,삶의 만족도,부모님자산규모,월평균생활비,학교소재,졸업 평점 유형,졸업 평점,현재 건강상태
재료공학,25,,,,,,,,,,,3,4,2,1,2,2,800,2,2,,,,2,,,,5,5,5,5,5,5,5,5,4,5,4,7,2,3,4,-1,80,5,3,3.57,4
전산학ㆍ컴퓨터공학,29,2,562,5,5,2,,,,,,4,8,1,2,1,2,,2,1,2039800,,,2,,,,5,5,4,5,4,3,4,3,1,3,2,6,2,4,5,4,150,1,2,2.8,4
전산학ㆍ컴퓨터공학,27,2,380,4,5,2,,,,,,4,5,2,2,1,2,,1,1,2039800,4167400,,1,2,2,2,5,5,5,5,5,5,5,5,5,3,5,6,2,4,7,1,70,1,3,3.38,4
전산학ㆍ컴퓨터공학,26,2,295,3,3,2,,,,,,1,2,2,2,1,2,,1,2,,,,1,1,1,2,5,5,2,5,4,5,3,3,3,4,4,7,2,3,4,6,100,1,3,3.5,3
전산학ㆍ컴퓨터공학,28,2,170,3,5,2,,,,,,2,8,2,1,2,2,,2,2,,,,2,,,,5,5,5,5,4,5,4,4,4,5,4,7,2,4,5,2,70,1,3,4,4
전산학ㆍ컴퓨터공학,25,2,60,3,5,2,,,,,,7,1,2,1,2,2,,2,2,,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,5,2,3,7,-1,80,1,2,3.75,4
전산학ㆍ컴퓨터공학,28,2,210,3,3,1,,,,,,2,,1,2,2,2,,2,1,2039800,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,5,1,2,3,-1,60,1,3,3.1,4
전산학ㆍ컴퓨터공학,27,2,400,5,1,2,,,,,,3,6,2,2,1,2,,2,1,2039800,,,2,,,,5,5,2,5,5,4,5,4,3,5,4,7,2,5,6,6,300,1,3,3.8,3
전산학ㆍ컴퓨터공학,25,2,260,3,5,2,,,,,,1,2,2,2,1,2,,1,1,2039800,,,1,2,2,2,5,5,4,5,5,5,5,5,5,5,5,6,2,2,5,2,50,1,3,3.8,5
전산학ㆍ컴퓨터공학,24,2,220,2,5,1,,,,,,1,,1,2,1,2,775,1,1,2039800,,,1,1,2,1,4,4,5,5,4,5,5,5,3,4,3,8,1,3,3,-1,50,1,3,3.59,3
전산학ㆍ컴퓨터공학,27,,,,,,3,2,,2,,2,6,2,2,1,2,815,2,1,2116500,4149200,,1,2,2,2,5,4,1,5,4,4,4,4,4,4,4,8,2,3,5,3,15,1,3,3.51,4
전산학ㆍ컴퓨터공학,26,,,,,,2,,,,,2,6,2,2,1,2,835,1,1,2039800,4149200,2017600,1,2,2,1,5,4,3,3,5,5,5,5,3,5,4,8,2,3,5,4,40,1,3,3.04,2
전산학ㆍ컴퓨터공학,27,2,280,4,4,1,,,,,,2,,2,2,1,2,,1,1,3007600,2060100,2039800,2,,,,3,3,3,3,3,3,3,3,3,3,3,8,2,3,6,-1,50,1,3,3.59,5
전산학ㆍ컴퓨터공학,26,2,180,2,2,2,,,,,,1,3,1,2,1,1,920,2,1,4010807,1014303,,1,1,2,1,4,3,2,3,4,4,5,5,3,4,4,5,2,3,6,-1,100,1,3,3.25,3
전산학ㆍ컴퓨터공학,25,,,,,,,,,,,2,4,2,1,2,2,,2,1,5011005,1014300,3005505,2,,,,5,5,5,5,5,4,4,4,3,3,3,8,2,3,4,5,70,1,3,4.3,4
전산학ㆍ컴퓨터공학,28,2,330,2,4,2,,,,,,2,6,2,2,2,2,,2,2,,,,1,1,2,1,5,4,4,4,4,4,4,4,2,4,2,5,2,4,4,-1,50,1,3,4.04,3
전산학ㆍ컴퓨터공학,28,,,,,,,,,,,2,6,1,1,1,2,,2,1,2039800,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,6,2,3,4,3,30,2,3,2.7,3
전산학ㆍ컴퓨터공학,25,2,250,2,1,2,,,,,,2,4,2,2,2,2,,2,1,2039800,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,8,2,4,6,4,30,2,3,3,4
전산학ㆍ컴퓨터공학,25,2,250,2,2,2,,,,,,1,2,2,2,1,1,830,1,1,2039800,,,2,,,,5,5,3,4,4,4,5,5,4,5,4,7,2,3,3,-1,100,2,3,3.3,3
전산학ㆍ컴퓨터공학,26,,,,,,,,,,,5,4,2,2,2,2,,1,2,,,,1,2,2,2,5,4,3,5,5,5,4,4,4,4,4,8,2,2,4,3,10,2,3,3.9,1
전산학ㆍ컴퓨터공학,25,2,200,2,5,1,,,,,,1,,2,2,2,2,705,2,1,2039800,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,4,6,1,48,2,3,3.7,4
전산학ㆍ컴퓨터공학,24,2,200,2,5,2,,,,,,1,2,2,2,2,2,850,2,1,1014303,2039800,,2,,,,5,4,4,4,4,5,3,3,3,4,2,6,2,3,4,4,80,2,3,4.23,2
전산학ㆍ컴퓨터공학,29,2,230,4,3,1,,,,,,2,4,1,2,2,2,,2,1,2039800,,,2,,,,5,5,1,5,5,4,4,4,1,4,3,7,2,2,5,-1,60,2,3,4.3,3
전산학ㆍ컴퓨터공학,28,,,,,,,,,,,2,6,2,1,2,2,905,2,2,,,,2,,,,4,5,4,3,5,5,5,4,3,3,4,7,2,2,6,4,50,2,3,3.3,5
전산학ㆍ컴퓨터공학,26,1,180,3,1,2,,,,,,2,5,2,1,1,2,,2,1,5016900,4167400,2039800,1,1,2,2,3,4,4,5,5,5,4,3,4,4,4,5,1,4,2,1,80,3,3,3.2,4
전산학ㆍ컴퓨터공학,31,,,,,,,,,,,4,12,2,2,2,2,,1,1,2063700,1014301,2039800,2,,,,4,4,4,4,4,4,4,4,4,4,4,5,2,1,5,1,30,3,2,3.2,3
전산학ㆍ컴퓨터공학,24,2,266,3,4,1,,2,,1,컴퓨터정보·보안전공,2,4,2,2,2,2,720,1,1,2039800,,,2,,,,5,5,5,5,5,4,4,4,4,4,2,7,2,2,4,-1,100,3,3,3.78,4
전산학ㆍ컴퓨터공학,29,2,267,3,5,1,,,,,,2,5,1,2,2,2,,2,1,2116600,2039800,,1,2,2,2,5,5,5,5,5,5,5,5,5,3,3,5,2,5,7,6,70,3,3,2.75,5
전산학ㆍ컴퓨터공학,24,2,200,2,4,2,,1,정보보호학과,2,,8,,2,2,1,2,,1,1,2039800,3008201,3001100,2,,,,5,3,3,3,4,4,5,5,5,2,5,6,1,1,5,-1,80,3,3,3.5,3
전산학ㆍ컴퓨터공학,26,,,,,,,,,,,2,4,2,2,2,2,,1,1,2039800,,,1,2,2,2,4,2,2,2,4,5,3,4,4,3,4,8,2,2,3,4,10,3,3,3.1,4
전산학ㆍ컴퓨터공학,27,2,210,3,3,2,,,,,,1,,2,2,2,2,,2,2,,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,6,2,1,1,,150,3,3,3.5,3
전산학ㆍ컴퓨터공학,26,2,240,4,4,2,,,,,,2,4,2,2,1,2,,2,2,,,,1,1,2,1,4,4,3,4,4,4,3,3,3,3,3,6,2,3,4,5,50,3,3,3.12,4
전산학ㆍ컴퓨터공학,27,2,270,5,3,2,,,,,,2,4,2,2,2,2,,1,2,,,,2,,,,5,4,2,4,4,4,4,3,3,4,3,7,1,3,7,-1,100,3,3,3,5
전산학ㆍ컴퓨터공학,24,2,190,3,3,2,,,,,,1,,2,2,2,2,,2,2,,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,6,2,3,4,5,70,3,3,4.1,1
전산학ㆍ컴퓨터공학,26,2,250,4,5,1,,,,,,2,4,2,2,2,2,,2,1,2039800,,,2,,,,4,5,4,4,5,5,4,4,3,4,4,6,2,3,5,-1,50,4,3,4.11,4
전산학ㆍ컴퓨터공학,26,2,200,5,4,2,,,,,,6,,2,2,1,2,,2,1,2039800,,,2,,,,5,4,4,5,5,5,5,5,5,5,3,6,2,3,7,3,20,4,3,3.8,4
전산학ㆍ컴퓨터공학,26,,,,,,1,,,,,1,3,1,2,2,2,,2,1,2039800,4146100,2116600,1,2,2,2,4,4,4,3,2,5,4,3,1,2,3,9,2,3,4,-1,20,4,3,3.07,3
전산학ㆍ컴퓨터공학,28,1,150,3,3,2,,,,,,2,2,1,2,1,2,,1,1,2039800,1014300,,2,,,,5,5,5,5,5,4,5,4,2,3,4,5,1,3,2,5,120,4,3,3.21,3
전산학ㆍ컴퓨터공학,24,,,,,,0,,,,,1,2,2,2,1,2,820,2,2,,,,1,2,2,2,4,4,3,4,4,5,4,4,3,3,3,7,2,3,5,3,30,4,3,3.7,5
전산학ㆍ컴퓨터공학,26,2,400,3,4,2,,,,,,2,4,2,2,2,2,,2,2,,,,1,2,2,1,5,4,5,5,5,5,4,5,5,5,2,7,2,3,2,4,90,4,3,4.2,4
전산학ㆍ컴퓨터공학,27,,,,,,1,,,,,2,6,2,2,1,2,615,1,1,2039800,2040000,2116500,1,2,2,2,5,4,4,4,3,4,3,4,3,3,3,8,2,2,6,2,50,4,3,3.6,5
전산학ㆍ컴퓨터공학,29,2,176,1,2,2,,,,,,2,7,2,2,1,2,,2,2,,,,2,,,,5,4,4,4,4,5,3,3,3,3,3,7,1,4,7,3,80,4,3,2.5,3
전산학ㆍ컴퓨터공학,26,,,,,,1,,,,,2,6,2,2,2,2,525,2,1,4196600,3009200,2116500,2,,,,5,3,1,4,5,4,3,4,2,5,3,7,1,4,7,6,100,4,3,2.5,5
전산학ㆍ컴퓨터공학,26,2,260,1,5,1,,,,,,2,4,2,2,2,2,,2,1,2039800,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,8,2,5,5,5,100,4,3,3.2,4
전산학ㆍ컴퓨터공학,24,,,,,,,,,,,1,,2,2,1,2,805,2,1,2039800,4149200,,2,,,,5,5,2,3,2,4,4,5,2,4,2,8,2,4,6,2,30,4,3,3.87,4
전산학ㆍ컴퓨터공학,27,2,220,1,4,2,,,,,,5,6,2,2,2,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,2,3,4,4,100,5,3,3,5
전산학ㆍ컴퓨터공학,27,2,250,5,5,2,,,,,,2,4,2,2,1,2,,2,1,1014300,,,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,6,1,5,7,4,30,5,3,2.9,5
응용소프트웨어공학,28,2,300,2,4,1,,,,,,2,8,2,2,1,2,,2,1,2039700,2059200,,1,1,2,2,5,5,5,5,5,5,5,5,5,5,5,6,2,4,7,2,150,1,3,3.2,4
응용소프트웨어공학,23,2,266,2,5,2,,,,,,9,,2,1,2,2,,2,1,2039700,,,1,2,2,2,5,5,3,4,5,5,4,4,3,4,4,7,2,4,6,-1,100,1,3,3.8,5
응용소프트웨어공학,24,2,290,4,2,1,,,,,,1,,2,2,1,2,,2,1,2039800,,,2,,,,5,5,4,4,5,5,5,4,5,5,5,7,2,4,3,-1,60,1,3,4.16,2
응용소프트웨어공학,23,2,200,3,3,2,,2,,2,,1,,2,2,1,2,670,1,2,,,,1,2,2,2,4,4,3,4,4,4,5,4,4,5,3,8,2,1,6,-1,60,2,3,3.4,4
응용소프트웨어공학,28,2,300,4,5,2,,,,,,3,4,2,1,1,2,,1,2,,,,1,2,2,2,4,5,1,5,5,4,3,3,1,5,1,6,2,4,5,2,70,2,3,3.8,2
응용소프트웨어공학,25,,,,,,,2,,1,일본어과,2,4,2,2,2,2,,2,1,2039700,,,2,,,,4,3,3,4,5,4,3,3,5,3,4,9,2,1,1,3,40,3,3,4.1,3
응용소프트웨어공학,24,1,79,2,4,2,,,,,,1,,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,1,1,4,3,200,3,3,3.9,3
응용소프트웨어공학,26,2,230,2,4,1,,,,,,2,4,2,2,1,2,,2,2,,,,1,1,1,2,5,5,2,4,4,5,5,5,5,3,5,8,2,3,6,2,100,3,3,3.1,4
응용소프트웨어공학,28,2,200,3,1,2,,,,,,2,4,2,2,2,2,,2,2,,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,6,2,4,5,-1,300,4,3,4,3
응용소프트웨어공학,27,1,120,4,1,2,,,,,,2,6,2,2,1,2,,2,1,2039800,,,1,2,2,2,4,3,2,3,3,5,3,4,1,4,2,6,2,3,5,2,110,4,3,3.96,3
응용소프트웨어공학,26,2,240,3,4,1,,,,,,2,4,2,2,2,2,,2,1,2039800,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,8,2,3,6,1,70,4,3,3.2,4
응용소프트웨어공학,27,2,220,3,5,2,,,,,,2,6,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,3,3,4,3,3,3,4,7,1,3,5,2,70,4,3,3.7,4
응용소프트웨어공학,26,,,,,,1,,,,,5,4,2,2,2,2,,1,1,4149200,2116500,,2,,,,5,4,3,2,4,5,4,4,4,5,4,6,2,3,4,3,30,4,3,2.5,4
응용소프트웨어공학,27,,,,,,,,,,,2,6,2,2,1,2,,2,2,,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,8,1,3,4,-1,100,4,3,2.3,3
응용소프트웨어공학,27,,,,,,,,,,,2,6,2,2,1,2,,2,1,2039800,,,2,,,,4,4,4,4,4,3,3,3,3,5,2,8,1,5,5,5,70,4,3,3.6,5
정보ㆍ통신공학,26,2,380,3,4,2,,,,,,2,4,2,2,2,2,600,2,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,2,3,5,2,100,1,3,3.56,4
정보ㆍ통신공학,27,2,500,5,2,1,,,,,,2,4,1,2,1,2,,1,1,2040000,2014000,2116500,1,1,1,2,5,3,3,3,3,5,5,5,5,4,4,8,2,5,7,5,300,1,3,3.5,5
정보ㆍ통신공학,28,2,280,3,3,2,,,,,,2,6,2,2,1,1,,1,2,,,,1,2,2,1,5,5,5,5,5,5,5,5,5,5,5,6,1,3,5,3,60,1,3,3.9,4
정보ㆍ통신공학,26,2,300,3,4,1,,,,,,1,1,1,2,1,2,780,1,1,2039800,,,1,2,1,1,5,4,5,4,5,4,4,4,4,5,2,8,2,4,7,5,100,1,3,3.71,5
정보ㆍ통신공학,25,2,320,2,2,1,,,,,,1,,1,2,1,2,,2,1,5007800,,,2,,,,5,4,2,4,5,5,5,5,5,5,5,8,2,1,7,5,150,2,3,3.82,4
정보ㆍ통신공학,24,2,230,3,3,2,,,,,,8,,2,2,2,2,,1,2,,,,2,,,,4,3,3,5,5,4,3,3,3,4,3,7,2,1,7,3,30,2,3,2.8,5
정보ㆍ통신공학,28,2,316,2,4,2,,,,,,2,4,2,1,1,2,,2,2,,,,1,1,2,2,5,5,5,5,5,5,5,5,1,4,1,8,1,4,5,3,50,2,3,3.3,2
정보ㆍ통신공학,25,,,,,,3,,,,,1,2,2,2,2,1,,2,2,,,,2,,,,3,4,3,4,3,3,3,3,3,3,3,6,2,1,3,7,25,2,2,3,3
정보ㆍ통신공학,28,2,300,3,3,1,,,,,,2,,1,2,1,2,890,2,1,4149200,2116500,2039800,2,,,,5,5,3,3,3,5,5,5,3,4,3,8,2,3,5,-1,150,2,3,3.1,5
정보ㆍ통신공학,27,,,,,,2,,,,,2,6,2,2,2,2,,2,2,,,,2,,,,1,3,4,3,2,1,2,3,4,5,4,7,2,1,7,-1,100,3,3,4.5,5
정보ㆍ통신공학,27,2,210,2,1,2,,,,,,2,6,2,2,2,1,,2,1,2039800,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,6,5,3,100,3,3,3,4
정보ㆍ통신공학,25,1,180,3,1,2,,,,,,1,2,2,2,1,2,775,1,1,2116500,,,1,2,2,1,5,4,5,5,4,5,5,5,5,5,5,8,2,3,5,-1,50,3,3,2.9,3
정보ㆍ통신공학,26,2,316,2,4,1,,,,,,2,4,2,2,1,2,835,1,1,2040000,2014000,1014303,1,2,2,1,5,4,2,2,5,5,4,3,4,4,4,6,2,4,6,1,80,3,3,3.3,3
정보ㆍ통신공학,24,2,280,3,4,1,,,,,,1,,2,2,1,2,530,1,1,2039800,,,1,1,2,1,5,5,5,5,5,5,5,5,5,5,3,7,2,3,6,3,100,3,3,3.8,4
정보ㆍ통신공학,26,2,220,4,5,2,,,,,,2,6,2,2,1,2,,2,2,,,,1,2,2,1,5,5,5,5,3,4,3,3,3,4,1,6,1,3,7,2,200,3,3,2.8,4
정보ㆍ통신공학,28,,,,,,0,,,,,3,4,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,3,4,4,3,3,4,3,6,2,3,6,3,20,3,3,2.8,4
정보ㆍ통신공학,25,2,210,4,4,2,,,,,,1,2,2,2,2,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,2,4,5,1,50,4,3,3.5,3
정보ㆍ통신공학,24,2,300,5,5,2,,,,,,1,,2,2,1,1,,2,2,,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,6,2,1,7,3,100,4,3,3.8,5
정보ㆍ통신공학,27,,,,,,,,,,,2,6,2,2,2,2,,2,2,,,,2,,,,4,4,3,4,4,4,4,4,4,4,4,7,1,4,6,5,50,4,3,3.6,4
정보ㆍ통신공학,26,,,,,,0,,,,,2,4,2,2,1,2,730,1,1,2039800,4149200,,2,,,,4,4,4,5,5,4,5,5,5,3,1,7,2,3,4,-1,50,4,3,3.99,4
정보ㆍ통신공학,26,2,410,4,4,2,,,,,,2,4,2,2,2,1,810,2,1,2116500,,,2,,,,5,4,3,4,5,4,4,5,5,5,4,7,2,3,6,3,90,4,2,2.5,5
정보ㆍ통신공학,25,,,,,,2,,,,,6,2,2,2,1,2,910,1,1,2039800,2040000,4149200,1,1,2,2,5,5,5,5,5,5,5,5,5,5,5,7,2,4,7,6,100,4,3,3.14,5
정보ㆍ통신공학,27,2,300,4,5,1,,,,,,2,6,1,2,1,2,,1,1,2039800,4149200,4167400,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,7,2,3,5,-1,50,4,3,3.4,4
정보ㆍ통신공학,25,2,240,2,5,1,,,,,,1,3,2,2,1,2,705,1,1,2039800,,,1,1,2,1,5,5,3,2,2,5,5,5,5,5,5,5,2,1,4,4,150,4,3,3.02,3
정보ㆍ통신공학,27,2,162,3,3,2,,,,,,2,6,2,2,1,1,,2,1,1014301,5016400,,1,2,2,2,4,4,2,4,4,3,3,3,3,3,2,6,2,3,5,2,50,4,3,4,4
정보ㆍ통신공학,27,,,,,,0,,,,,2,6,2,2,1,2,590,2,1,2050100,,,2,,,,4,2,2,2,3,4,2,2,2,2,2,6,1,3,4,4,60,5,3,3,4
정보ㆍ통신공학,27,,,,,,0,,,,,2,4,1,2,2,2,780,2,2,,,,2,,,,4,5,4,5,5,5,4,4,3,4,4,8,1,3,4,3,60,5,3,3,4
산업공학,24,2,300,3,3,2,,,,,,1,,2,2,2,2,,2,2,,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,7,2,3,3,4,40,1,3,4.13,3
산업공학,27,2,180,2,4,2,,,,,,1,2,1,1,1,2,830,1,2,,,,1,2,1,1,4,4,4,4,4,4,4,4,4,4,4,6,2,1,4,1,50,1,3,3.4,3
산업공학,27,2,350,3,3,2,,2,,2,,3,5,2,2,1,2,,2,1,4180000,,,1,2,1,1,4,5,3,5,5,4,4,4,3,3,3,8,2,3,5,1,150,1,3,3.3,4
산업공학,26,2,200,3,1,2,,,,,,1,,2,2,1,2,600,2,2,,,,2,,,,4,5,1,5,5,4,4,4,3,3,3,7,2,3,4,-1,40,1,3,3.6,4
산업공학,27,,,,,,,,,,,1,,2,1,1,2,840,2,1,2116600,2116500,3001300,1,2,2,2,4,5,4,4,3,4,3,4,3,4,3,5,2,3,4,4,70,1,3,4.36,4
산업공학,27,,,,,,,,,,,2,6,2,2,2,2,705,2,1,4149200,2050100,,2,,,,5,3,3,3,5,3,5,3,3,5,4,7,2,3,4,-1,40,2,-1,,3
산업공학,26,2,180,3,3,2,,,,,,1,4,2,2,1,1,,2,2,,,,1,2,2,2,4,4,4,4,4,4,4,4,4,4,3,6,2,1,4,-1,40,2,3,3.53,4
산업공학,24,1,130,5,3,2,,,,,,1,,1,2,1,2,875,2,2,,,,2,,,,5,5,4,4,5,4,5,5,4,4,3,7,2,4,7,3,60,2,3,3.02,4
산업공학,26,,,,,,0,,,,,3,4,2,2,1,2,550,1,1,3006401,,,1,1,2,1,5,5,4,5,5,5,5,5,4,5,4,6,2,1,1,1,20,3,3,3.3,2
산업공학,34,2,300,1,3,2,,,,,,1,,2,2,2,2,,2,1,2017600,1002600,,2,,,,5,5,5,5,5,5,5,5,5,5,5,6,2,5,1,3,150,3,-1,,5
산업공학,27,2,230,3,4,2,,,,,,2,4,2,2,1,2,,1,2,,,,1,2,2,2,4,4,4,4,5,4,3,3,4,3,4,7,1,4,6,3,70,3,3,3.4,4
산업공학,29,2,220,3,5,1,,,,,,1,,2,2,2,2,900,2,1,1017500,,,1,2,2,1,4,4,3,3,4,4,4,4,4,3,3,5,2,3,4,-1,50,3,-1,,3
산업공학,29,,,,,,,,,,,2,6,1,2,2,1,,1,2,,,,2,,,,5,5,2,4,5,5,5,5,3,5,3,5,1,4,4,4,100,4,2,3.6,3
산업공학,25,2,270,4,4,2,,,,,,2,4,2,2,2,1,,2,1,1014300,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,6,2,4,6,-1,50,4,3,2.98,5
산업공학,26,2,200,3,2,2,,,,,,2,4,2,2,1,2,,2,1,4149200,2061300,,1,1,2,2,5,4,5,4,5,5,4,5,4,4,4,8,2,4,5,3,50,4,3,3.5,4
산업공학,27,2,300,4,4,2,,1,국제학부,2,,2,5,2,2,1,2,930,1,1,2055000,2061300,2116500,1,2,2,2,5,4,2,4,4,3,4,4,4,3,1,5,2,4,7,2,60,4,3,3.9,5
산업공학,27,,,,,,,,,,,2,6,2,2,1,2,695,2,1,2116600,2043900,,1,2,1,2,5,4,3,4,4,5,4,5,4,5,4,8,2,1,4,-1,30,4,3,3.3,3
산업공학,25,,,,,,,1,국어국문학과,1,중어중문과,1,,2,1,1,2,,1,2,,,,1,2,2,2,4,4,3,4,4,4,4,4,4,4,4,8,2,3,5,-1,30,5,3,3.71,4
산업공학,27,,,,,,1,,,,,2,6,2,2,1,2,,1,1,2019400,2084200,4149200,2,,,,5,4,4,4,5,5,4,5,4,3,2,8,2,3,6,3,50,5,3,3.61,3
화학공학,24,2,369,4,1,2,,,,,,1,,1,2,1,2,,1,1,2056600,,,1,2,2,1,5,3,1,3,4,5,5,5,5,5,4,7,2,4,6,3,70,1,3,3.71,4
화학공학,28,,,,,,,,,,,2,7,2,2,2,2,,2,1,2084200,2056600,,2,,,,4,5,4,4,4,4,4,4,5,4,4,8,2,3,6,5,50,1,1,3.8,4
화학공학,24,,,,,,,,,,,1,,2,2,1,2,,2,2,,,,2,,,,4,5,4,4,4,5,4,5,4,4,4,7,2,2,6,4,30,1,1,4,4
화학공학,26,2,400,4,3,2,,,,,,2,,2,2,2,2,850,2,1,5007800,,,1,2,2,1,4,4,2,4,4,4,4,4,4,4,4,6,2,3,5,6,100,1,2,3.6,4
화학공학,24,2,350,4,3,2,,,,,,1,,2,2,2,2,885,1,2,,,,1,2,2,2,5,3,4,3,3,5,4,4,5,4,3,6,2,1,6,3,100,1,3,3,4
화학공학,25,2,280,3,2,2,,,,,,1,2,2,2,1,1,,1,2,,,,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,7,2,2,7,5,80,1,3,3.99,5
화학공학,27,2,300,3,3,2,,,,,,2,6,2,2,1,2,910,2,2,,,,2,,,,5,5,5,5,5,5,5,5,3,4,4,8,2,3,4,4,180,1,2,3.4,4
화학공학,27,2,230,3,1,2,,,,,,1,2,2,2,2,2,,2,2,,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,8,2,1,4,6,40,1,3,4,3
화학공학,26,1,188,4,5,2,,,,,,1,3,1,2,1,2,895,2,1,2116500,,,1,2,2,1,5,4,4,4,4,4,4,4,3,4,4,8,2,3,3,-1,80,1,2,3.02,4
화학공학,24,1,60,4,1,2,,,,,,1,,2,2,1,2,,1,2,,,,1,2,1,2,5,5,3,5,5,4,5,4,2,4,3,6,2,4,5,3,60,2,3,3.1,4
화학공학,26,2,200,3,3,2,,,,,,2,4,2,2,1,2,600,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,4,6,3,20,2,3,3.19,5
화학공학,26,2,375,4,3,2,,,,,,2,5,2,2,1,2,,2,1,4149200,2056600,,1,2,2,2,5,4,4,4,4,5,5,5,3,3,4,7,1,4,6,4,100,2,3,3.8,4
화학공학,28,,,,,,,,,,,2,8,2,2,1,1,710,1,1,1014301,5010500,,1,2,2,2,5,5,5,4,5,4,4,4,4,3,3,6,1,2,5,-1,30,3,3,3.8,5
화학공학,26,2,300,4,3,2,,,,,,1,,2,2,2,2,850,1,2,,,,1,2,2,2,4,4,3,4,4,4,2,3,3,4,4,7,2,3,6,3,20,3,3,2.5,4
화학공학,30,2,240,2,3,2,,,,,,2,6,1,2,1,2,,2,2,,,,2,,,,4,4,4,3,3,3,4,3,3,4,3,7,2,4,6,5,70,3,3,3.2,3
화학공학,24,2,241,5,3,2,,,,,,1,,2,2,1,2,,2,1,2019400,,,2,,,,5,5,4,5,5,4,4,4,4,4,5,7,2,4,6,3,100,3,3,3.2,4
화학공학,24,,,,,,,,,,,1,,2,2,1,2,780,2,1,2084200,2077300,,2,,,,5,4,2,3,3,5,5,5,3,5,3,8,2,4,4,-1,50,3,3,4.09,3
화학공학,26,2,380,4,4,1,,,,,,2,4,2,2,2,2,845,2,1,2077300,,,1,1,1,1,4,4,4,4,3,4,4,4,3,4,4,7,2,1,5,3,150,3,3,3,4
화학공학,25,2,350,5,4,2,,,,,,1,,2,2,2,2,,2,1,2079100,,,2,,,,5,5,4,4,4,5,3,4,4,3,5,8,2,1,5,4,70,3,1,3.8,4
화학공학,28,1,200,3,4,2,,,,,,1,8,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,2,3,-1,40,3,3,3.64,2
화학공학,26,,,,,,,,,,,2,6,2,2,1,2,,2,1,2084200,2019400,2066100,1,2,2,1,4,4,5,4,5,5,3,5,2,4,3,9,1,3,6,3,30,4,3,3.94,4
화학공학,24,,,,,,0,,,,,2,,2,2,1,2,750,2,2,,,,2,,,,4,4,4,5,4,4,4,4,4,3,4,8,2,4,5,4,300,4,1,3.8,4
화학공학,25,2,190,3,4,2,,,,,,1,2,2,2,2,2,680,1,1,2056600,2116500,,2,,,,5,5,3,5,5,5,5,5,5,5,5,8,2,3,4,-1,30,4,3,3.1,3
화학공학,26,1,80,3,1,2,,,,,,2,5,2,2,2,2,865,2,1,2056600,2019400,2084200,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,4,6,5,50,4,3,3.5,4
화학공학,26,,,,,,0,2,,2,,2,4,2,2,2,2,,2,1,2056600,2084200,2019400,1,1,2,1,4,4,4,5,5,5,5,3,4,4,2,7,2,3,5,-1,30,4,3,3.74,4
화학공학,27,2,200,4,1,2,,,,,,2,8,2,2,2,2,,2,1,2056600,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,3,5,1,50,4,2,3.3,5
화학공학,25,2,300,3,5,2,,,,,,2,3,2,1,2,2,805,2,1,4149200,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,2,4,6,4,100,4,3,4.2,4
